"","SourceFile","FileName","ImageWidth","ImageHeight","CreateDate","PictureDirectory","R","G","B","Pct"
"2889","20190822/IMAG0185.JPG","IMAG0185.JPG",3648,2736,"2019:08:20 07:24:07","C:/Users/branc/Desktop/New folder (3)/Snow",0.861662559760755,0.897463827636324,0.825609401655408,0.23275
"2890","20190822/IMAG0186.JPG","IMAG0186.JPG",3648,2736,"2019:08:20 09:24:07","C:/Users/branc/Desktop/New folder (3)/Snow",0.760922959111699,0.762776132035541,0.679447836688637,0.24325
"2891","20190822/IMAG0187.JPG","IMAG0187.JPG",3648,2736,"2019:08:20 11:24:08","C:/Users/branc/Desktop/New folder (3)/Snow",0.79529136405879,0.792598201753882,0.693665599651213,0.25635
"2892","20190822/IMAG0188.JPG","IMAG0188.JPG",3648,2736,"2019:08:20 13:24:07","C:/Users/branc/Desktop/New folder (3)/Snow",0.818831086097896,0.829207470575054,0.725754680092966,0.22315
"2893","20190822/IMAG0189.JPG","IMAG0189.JPG",3648,2736,"2019:08:20 15:24:08","C:/Users/branc/Desktop/New folder (3)/Snow",0.844885202989501,0.882647731581721,0.785288613261905,0.1603
"2894","20190822/IMAG0190.JPG","IMAG0190.JPG",3648,2736,"2019:08:20 17:24:07","C:/Users/branc/Desktop/New folder (3)/Snow",0.810083036773434,0.839520968529767,0.769646221477919,0.1124
"2895","20190822/IMAG0191.JPG","IMAG0191.JPG",3648,2736,"2019:08:20 19:24:09","C:/Users/branc/Desktop/New folder (3)/Snow",0.544912677035364,0.500851507515857,0.398773423697397,0.1354
"2896","20190822/IMAG0192.JPG","IMAG0192.JPG",3648,2736,"2019:08:20 21:24:08","C:/Users/branc/Desktop/New folder (3)/Snow",0.619682837278337,0.574287946254199,0.45331927193188,0.1255
"2897","20190822/IMAG0193.JPG","IMAG0193.JPG",3648,2736,"2019:08:20 23:24:08","C:/Users/branc/Desktop/New folder (3)/Snow",0.508111802413271,0.499529835972846,0.407919730392159,0.1664
"2898","20190822/IMAG0194.JPG","IMAG0194.JPG",3648,2736,"2019:08:21 01:24:08","C:/Users/branc/Desktop/New folder (3)/Snow",0.503495411730007,0.493534789321209,0.400425578665557,0.16955
"2899","20190822/IMAG0195.JPG","IMAG0195.JPG",3648,2736,"2019:08:21 03:24:08","C:/Users/branc/Desktop/New folder (3)/Snow",0.504455669617795,0.494740463128924,0.400086904567923,0.16245
"2900","20190822/IMAG0196.JPG","IMAG0196.JPG",3648,2736,"2019:08:21 05:24:08","C:/Users/branc/Desktop/New folder (3)/Snow",0.721635799507403,0.835444455106675,0.797473051210697,0.0613
"2901","20190822/IMAG0197.JPG","IMAG0197.JPG",3648,2736,"2019:08:21 07:24:07","C:/Users/branc/Desktop/New folder (3)/Snow",0.848400786149749,0.879428664421721,0.796190261590916,0.23495
"2902","20190822/IMAG0198.JPG","IMAG0198.JPG",3648,2736,"2019:08:21 09:24:07","C:/Users/branc/Desktop/New folder (3)/Snow",0.753095465153239,0.756853441257874,0.67536188061623,0.2529
"2903","20190822/IMAG0199.JPG","IMAG0199.JPG",3648,2736,"2019:08:21 11:24:08","C:/Users/branc/Desktop/New folder (3)/Snow",0.832234001938274,0.866294675633616,0.843879279120538,0.10015
