"","SourceFile","FileName","ImageWidth","ImageHeight","CreateDate","PictureDirectory","R","G","B","Pct"
"19","20190420/IMAG0019.JPG","IMAG0019.JPG",3648,2736,"2019:03:27 12:13:50","C:/Users/branc/Desktop/New folder (3)/snow",NA,NA,NA,NA
"20","20190420/IMAG0020.JPG","IMAG0020.JPG",3648,2736,"2019:03:27 12:14:05","C:/Users/branc/Desktop/New folder (3)/snow",NA,NA,NA,NA
"21","20190420/IMAG0021.JPG","IMAG0021.JPG",3648,2736,"2019:03:27 12:14:16","C:/Users/branc/Desktop/New folder (3)/snow",NA,NA,NA,NA
"22","20190420/IMAG0022.JPG","IMAG0022.JPG",3648,2736,"2019:03:27 12:14:28","C:/Users/branc/Desktop/New folder (3)/snow",NA,NA,NA,NA
"23","20190420/IMAG0023.JPG","IMAG0023.JPG",3648,2736,"2019:03:27 12:14:42","C:/Users/branc/Desktop/New folder (3)/snow",NA,NA,NA,NA
"24","20190420/IMAG0024.JPG","IMAG0024.JPG",3648,2736,"2019:03:27 12:14:54","C:/Users/branc/Desktop/New folder (3)/snow",NA,NA,NA,NA
"25","20190420/IMAG0025.JPG","IMAG0025.JPG",3648,2736,"2019:03:27 12:15:06","C:/Users/branc/Desktop/New folder (3)/snow",NA,NA,NA,NA
"26","20190420/IMAG0026.JPG","IMAG0026.JPG",3648,2736,"2019:03:27 12:15:18","C:/Users/branc/Desktop/New folder (3)/snow",NA,NA,NA,NA
"27","20190420/IMAG0027.JPG","IMAG0027.JPG",3648,2736,"2019:03:27 12:15:30","C:/Users/branc/Desktop/New folder (3)/snow",NA,NA,NA,NA
"28","20190420/IMAG0028.JPG","IMAG0028.JPG",3648,2736,"2019:03:27 12:15:45","C:/Users/branc/Desktop/New folder (3)/snow",NA,NA,NA,NA
"29","20190420/IMAG0029.JPG","IMAG0029.JPG",3648,2736,"2019:03:27 12:16:06","C:/Users/branc/Desktop/New folder (3)/snow",NA,NA,NA,NA
"30","20190420/IMAG0030.JPG","IMAG0030.JPG",3648,2736,"2019:03:27 12:16:17","C:/Users/branc/Desktop/New folder (3)/snow",NA,NA,NA,NA
"31","20190420/IMAG0031.JPG","IMAG0031.JPG",3648,2736,"2019:03:27 12:16:29","C:/Users/branc/Desktop/New folder (3)/snow",NA,NA,NA,NA
"32","20190420/IMAG0032.JPG","IMAG0032.JPG",3648,2736,"2019:03:27 12:16:57","C:/Users/branc/Desktop/New folder (3)/snow",NA,NA,NA,NA
"33","20190420/IMAG0033.JPG","IMAG0033.JPG",3648,2736,"2019:03:27 12:17:09","C:/Users/branc/Desktop/New folder (3)/snow",NA,NA,NA,NA
"34","20190420/IMAG0034.JPG","IMAG0034.JPG",3648,2736,"2019:03:27 12:17:28","C:/Users/branc/Desktop/New folder (3)/snow",NA,NA,NA,NA
"35","20190420/IMAG0035.JPG","IMAG0035.JPG",3648,2736,"2019:03:27 12:17:41","C:/Users/branc/Desktop/New folder (3)/snow",NA,NA,NA,NA
"36","20190420/IMAG0036.JPG","IMAG0036.JPG",3648,2736,"2019:03:27 12:17:52","C:/Users/branc/Desktop/New folder (3)/snow",NA,NA,NA,NA
"37","20190420/IMAG0037.JPG","IMAG0037.JPG",3648,2736,"2019:03:27 12:18:07","C:/Users/branc/Desktop/New folder (3)/snow",NA,NA,NA,NA
"38","20190420/IMAG0038.JPG","IMAG0038.JPG",3648,2736,"2019:03:27 12:18:19","C:/Users/branc/Desktop/New folder (3)/snow",NA,NA,NA,NA
"39","20190420/IMAG0039.JPG","IMAG0039.JPG",3648,2736,"2019:03:27 12:18:31","C:/Users/branc/Desktop/New folder (3)/snow",NA,NA,NA,NA
"40","20190420/IMAG0040.JPG","IMAG0040.JPG",3648,2736,"2019:03:27 12:18:49","C:/Users/branc/Desktop/New folder (3)/snow",NA,NA,NA,NA
"41","20190420/IMAG0041.JPG","IMAG0041.JPG",3648,2736,"2019:03:27 12:19:05","C:/Users/branc/Desktop/New folder (3)/snow",NA,NA,NA,NA
"42","20190420/IMAG0042.JPG","IMAG0042.JPG",3648,2736,"2019:03:27 12:19:17","C:/Users/branc/Desktop/New folder (3)/snow",NA,NA,NA,NA
"43","20190420/IMAG0043.JPG","IMAG0043.JPG",3648,2736,"2019:03:27 12:19:33","C:/Users/branc/Desktop/New folder (3)/snow",NA,NA,NA,NA
"44","20190420/IMAG0044.JPG","IMAG0044.JPG",3648,2736,"2019:03:27 12:19:44","C:/Users/branc/Desktop/New folder (3)/snow",NA,NA,NA,NA
"45","20190420/IMAG0045.JPG","IMAG0045.JPG",3648,2736,"2019:03:27 12:19:56","C:/Users/branc/Desktop/New folder (3)/snow",NA,NA,NA,NA
"46","20190420/IMAG0046.JPG","IMAG0046.JPG",3648,2736,"2019:03:27 12:20:21","C:/Users/branc/Desktop/New folder (3)/snow",NA,NA,NA,NA
"47","20190420/IMAG0047.JPG","IMAG0047.JPG",3648,2736,"2019:03:27 12:20:34","C:/Users/branc/Desktop/New folder (3)/snow",NA,NA,NA,NA
"48","20190420/IMAG0048.JPG","IMAG0048.JPG",3648,2736,"2019:03:27 12:20:47","C:/Users/branc/Desktop/New folder (3)/snow",NA,NA,NA,NA
"49","20190420/IMAG0049.JPG","IMAG0049.JPG",3648,2736,"2019:03:27 12:20:58","C:/Users/branc/Desktop/New folder (3)/snow",NA,NA,NA,NA
"50","20190420/IMAG0050.JPG","IMAG0050.JPG",3648,2736,"2019:03:27 12:21:11","C:/Users/branc/Desktop/New folder (3)/snow",NA,NA,NA,NA
"51","20190420/IMAG0051.JPG","IMAG0051.JPG",3648,2736,"2019:03:27 12:21:23","C:/Users/branc/Desktop/New folder (3)/snow",NA,NA,NA,NA
"52","20190420/IMAG0052.JPG","IMAG0052.JPG",3648,2736,"2019:03:27 12:21:48","C:/Users/branc/Desktop/New folder (3)/snow",NA,NA,NA,NA
"53","20190420/IMAG0053.JPG","IMAG0053.JPG",3648,2736,"2019:03:27 12:22:01","C:/Users/branc/Desktop/New folder (3)/snow",NA,NA,NA,NA
"54","20190420/IMAG0054.JPG","IMAG0054.JPG",3648,2736,"2019:03:27 12:22:13","C:/Users/branc/Desktop/New folder (3)/snow",NA,NA,NA,NA
"55","20190420/IMAG0055.JPG","IMAG0055.JPG",3648,2736,"2019:03:27 12:22:51","C:/Users/branc/Desktop/New folder (3)/snow",NA,NA,NA,NA
"56","20190420/IMAG0056.JPG","IMAG0056.JPG",3648,2736,"2019:03:27 12:23:18","C:/Users/branc/Desktop/New folder (3)/snow",NA,NA,NA,NA
"57","20190420/IMAG0057.JPG","IMAG0057.JPG",3648,2736,"2019:03:27 12:23:30","C:/Users/branc/Desktop/New folder (3)/snow",NA,NA,NA,NA
"58","20190420/IMAG0058.JPG","IMAG0058.JPG",3648,2736,"2019:03:27 12:23:42","C:/Users/branc/Desktop/New folder (3)/snow",NA,NA,NA,NA
"59","20190420/IMAG0059.JPG","IMAG0059.JPG",3648,2736,"2019:03:27 12:23:55","C:/Users/branc/Desktop/New folder (3)/snow",NA,NA,NA,NA
"60","20190420/IMAG0060.JPG","IMAG0060.JPG",3648,2736,"2019:03:27 12:24:23","C:/Users/branc/Desktop/New folder (3)/snow",NA,NA,NA,NA
"61","20190420/IMAG0061.JPG","IMAG0061.JPG",3648,2736,"2019:03:27 12:24:35","C:/Users/branc/Desktop/New folder (3)/snow",NA,NA,NA,NA
"62","20190420/IMAG0062.JPG","IMAG0062.JPG",3648,2736,"2019:03:27 12:24:48","C:/Users/branc/Desktop/New folder (3)/snow",NA,NA,NA,NA
"63","20190420/IMAG0063.JPG","IMAG0063.JPG",3648,2736,"2019:03:27 12:25:00","C:/Users/branc/Desktop/New folder (3)/snow",NA,NA,NA,NA
"64","20190420/IMAG0064.JPG","IMAG0064.JPG",3648,2736,"2019:03:27 12:25:32","C:/Users/branc/Desktop/New folder (3)/snow",NA,NA,NA,NA
"65","20190420/IMAG0065.JPG","IMAG0065.JPG",3648,2736,"2019:03:27 12:25:45","C:/Users/branc/Desktop/New folder (3)/snow",NA,NA,NA,NA
"66","20190420/IMAG0066.JPG","IMAG0066.JPG",3648,2736,"2019:03:27 12:26:41","C:/Users/branc/Desktop/New folder (3)/snow",NA,NA,NA,NA
"67","20190420/IMAG0067.JPG","IMAG0067.JPG",3648,2736,"2019:03:27 12:26:57","C:/Users/branc/Desktop/New folder (3)/snow",NA,NA,NA,NA
"68","20190420/IMAG0068.JPG","IMAG0068.JPG",3648,2736,"2019:03:27 12:28:43","C:/Users/branc/Desktop/New folder (3)/snow",NA,NA,NA,NA
"69","20190420/IMAG0069.JPG","IMAG0069.JPG",3648,2736,"2019:03:27 12:28:58","C:/Users/branc/Desktop/New folder (3)/snow",NA,NA,NA,NA
"70","20190420/IMAG0070.JPG","IMAG0070.JPG",3648,2736,"2019:03:27 12:29:13","C:/Users/branc/Desktop/New folder (3)/snow",NA,NA,NA,NA
"71","20190420/IMAG0071.JPG","IMAG0071.JPG",3648,2736,"2019:03:27 14:04:02","C:/Users/branc/Desktop/New folder (3)/snow",NA,NA,NA,NA
"72","20190420/IMAG0072.JPG","IMAG0072.JPG",3648,2736,"2019:03:27 16:04:01","C:/Users/branc/Desktop/New folder (3)/snow",NA,NA,NA,NA
"73","20190420/IMAG0073.JPG","IMAG0073.JPG",3648,2736,"2019:03:27 18:04:01","C:/Users/branc/Desktop/New folder (3)/snow",NA,NA,NA,NA
"74","20190420/IMAG0074.JPG","IMAG0074.JPG",3648,2736,"2019:03:27 20:04:03","C:/Users/branc/Desktop/New folder (3)/snow",NA,NA,NA,NA
"75","20190420/IMAG0075.JPG","IMAG0075.JPG",3648,2736,"2019:03:27 22:04:03","C:/Users/branc/Desktop/New folder (3)/snow",NA,NA,NA,NA
"76","20190420/IMAG0076.JPG","IMAG0076.JPG",3648,2736,"2019:03:28 00:04:02","C:/Users/branc/Desktop/New folder (3)/snow",NA,NA,NA,NA
"77","20190420/IMAG0077.JPG","IMAG0077.JPG",3648,2736,"2019:03:28 02:04:02","C:/Users/branc/Desktop/New folder (3)/snow",NA,NA,NA,NA
"78","20190420/IMAG0078.JPG","IMAG0078.JPG",3648,2736,"2019:03:28 04:04:02","C:/Users/branc/Desktop/New folder (3)/snow",NA,NA,NA,NA
"79","20190420/IMAG0079.JPG","IMAG0079.JPG",3648,2736,"2019:03:28 06:04:01","C:/Users/branc/Desktop/New folder (3)/snow",NA,NA,NA,NA
"80","20190420/IMAG0080.JPG","IMAG0080.JPG",3648,2736,"2019:03:28 08:04:00","C:/Users/branc/Desktop/New folder (3)/snow",NA,NA,NA,NA
"81","20190420/IMAG0081.JPG","IMAG0081.JPG",3648,2736,"2019:03:28 10:04:00","C:/Users/branc/Desktop/New folder (3)/snow",NA,NA,NA,NA
"82","20190420/IMAG0082.JPG","IMAG0082.JPG",3648,2736,"2019:03:28 12:04:01","C:/Users/branc/Desktop/New folder (3)/snow",NA,NA,NA,NA
"83","20190420/IMAG0083.JPG","IMAG0083.JPG",3648,2736,"2019:03:28 14:04:01","C:/Users/branc/Desktop/New folder (3)/snow",NA,NA,NA,NA
"84","20190420/IMAG0084.JPG","IMAG0084.JPG",3648,2736,"2019:03:28 16:04:01","C:/Users/branc/Desktop/New folder (3)/snow",NA,NA,NA,NA
"85","20190420/IMAG0085.JPG","IMAG0085.JPG",3648,2736,"2019:03:28 18:04:01","C:/Users/branc/Desktop/New folder (3)/snow",NA,NA,NA,NA
"86","20190420/IMAG0086.JPG","IMAG0086.JPG",3648,2736,"2019:03:28 20:04:02","C:/Users/branc/Desktop/New folder (3)/snow",NA,NA,NA,NA
"87","20190420/IMAG0087.JPG","IMAG0087.JPG",3648,2736,"2019:03:28 22:04:02","C:/Users/branc/Desktop/New folder (3)/snow",NA,NA,NA,NA
"88","20190420/IMAG0088.JPG","IMAG0088.JPG",3648,2736,"2019:03:29 00:04:02","C:/Users/branc/Desktop/New folder (3)/snow",NA,NA,NA,NA
"89","20190420/IMAG0089.JPG","IMAG0089.JPG",3648,2736,"2019:03:29 02:04:03","C:/Users/branc/Desktop/New folder (3)/snow",NA,NA,NA,NA
"90","20190420/IMAG0090.JPG","IMAG0090.JPG",3648,2736,"2019:03:29 04:04:02","C:/Users/branc/Desktop/New folder (3)/snow",NA,NA,NA,NA
"91","20190420/IMAG0091.JPG","IMAG0091.JPG",3648,2736,"2019:03:29 06:04:01","C:/Users/branc/Desktop/New folder (3)/snow",NA,NA,NA,NA
"92","20190420/IMAG0092.JPG","IMAG0092.JPG",3648,2736,"2019:03:29 08:04:01","C:/Users/branc/Desktop/New folder (3)/snow",NA,NA,NA,NA
"93","20190420/IMAG0093.JPG","IMAG0093.JPG",3648,2736,"2019:03:29 10:04:00","C:/Users/branc/Desktop/New folder (3)/snow",NA,NA,NA,NA
"94","20190420/IMAG0094.JPG","IMAG0094.JPG",3648,2736,"2019:03:29 12:04:01","C:/Users/branc/Desktop/New folder (3)/snow",NA,NA,NA,NA
"95","20190420/IMAG0095.JPG","IMAG0095.JPG",3648,2736,"2019:03:29 14:04:01","C:/Users/branc/Desktop/New folder (3)/snow",NA,NA,NA,NA
"96","20190420/IMAG0096.JPG","IMAG0096.JPG",3648,2736,"2019:03:29 16:04:00","C:/Users/branc/Desktop/New folder (3)/snow",NA,NA,NA,NA
"97","20190420/IMAG0097.JPG","IMAG0097.JPG",3648,2736,"2019:03:29 18:04:01","C:/Users/branc/Desktop/New folder (3)/snow",NA,NA,NA,NA
"98","20190420/IMAG0098.JPG","IMAG0098.JPG",3648,2736,"2019:03:29 20:04:02","C:/Users/branc/Desktop/New folder (3)/snow",NA,NA,NA,NA
"99","20190420/IMAG0099.JPG","IMAG0099.JPG",3648,2736,"2019:03:29 22:04:03","C:/Users/branc/Desktop/New folder (3)/snow",NA,NA,NA,NA
"100","20190420/IMAG0100.JPG","IMAG0100.JPG",3648,2736,"2019:03:30 00:04:03","C:/Users/branc/Desktop/New folder (3)/snow",NA,NA,NA,NA
"101","20190420/IMAG0101.JPG","IMAG0101.JPG",3648,2736,"2019:03:30 02:04:03","C:/Users/branc/Desktop/New folder (3)/snow",NA,NA,NA,NA
"102","20190420/IMAG0102.JPG","IMAG0102.JPG",3648,2736,"2019:03:30 04:04:03","C:/Users/branc/Desktop/New folder (3)/snow",NA,NA,NA,NA
"103","20190420/IMAG0103.JPG","IMAG0103.JPG",3648,2736,"2019:03:30 06:04:01","C:/Users/branc/Desktop/New folder (3)/snow",NA,NA,NA,NA
"104","20190420/IMAG0104.JPG","IMAG0104.JPG",3648,2736,"2019:03:30 08:04:01","C:/Users/branc/Desktop/New folder (3)/snow",NA,NA,NA,NA
"105","20190420/IMAG0105.JPG","IMAG0105.JPG",3648,2736,"2019:03:30 10:04:01","C:/Users/branc/Desktop/New folder (3)/snow",NA,NA,NA,NA
"106","20190420/IMAG0106.JPG","IMAG0106.JPG",3648,2736,"2019:03:30 12:04:01","C:/Users/branc/Desktop/New folder (3)/snow",NA,NA,NA,NA
"107","20190420/IMAG0107.JPG","IMAG0107.JPG",3648,2736,"2019:03:30 14:04:01","C:/Users/branc/Desktop/New folder (3)/snow",NA,NA,NA,NA
"108","20190420/IMAG0108.JPG","IMAG0108.JPG",3648,2736,"2019:03:30 16:04:01","C:/Users/branc/Desktop/New folder (3)/snow",NA,NA,NA,NA
"109","20190420/IMAG0109.JPG","IMAG0109.JPG",3648,2736,"2019:03:30 18:04:02","C:/Users/branc/Desktop/New folder (3)/snow",NA,NA,NA,NA
"110","20190420/IMAG0110.JPG","IMAG0110.JPG",3648,2736,"2019:03:30 20:04:03","C:/Users/branc/Desktop/New folder (3)/snow",NA,NA,NA,NA
"111","20190420/IMAG0111.JPG","IMAG0111.JPG",3648,2736,"2019:03:30 22:04:03","C:/Users/branc/Desktop/New folder (3)/snow",NA,NA,NA,NA
"112","20190420/IMAG0112.JPG","IMAG0112.JPG",3648,2736,"2019:03:31 00:04:03","C:/Users/branc/Desktop/New folder (3)/snow",NA,NA,NA,NA
"113","20190420/IMAG0113.JPG","IMAG0113.JPG",3648,2736,"2019:03:31 02:04:03","C:/Users/branc/Desktop/New folder (3)/snow",NA,NA,NA,NA
"114","20190420/IMAG0114.JPG","IMAG0114.JPG",3648,2736,"2019:03:31 04:04:03","C:/Users/branc/Desktop/New folder (3)/snow",NA,NA,NA,NA
"115","20190420/IMAG0115.JPG","IMAG0115.JPG",3648,2736,"2019:03:31 06:04:02","C:/Users/branc/Desktop/New folder (3)/snow",NA,NA,NA,NA
"116","20190420/IMAG0116.JPG","IMAG0116.JPG",3648,2736,"2019:03:31 08:04:01","C:/Users/branc/Desktop/New folder (3)/snow",NA,NA,NA,NA
"117","20190420/IMAG0117.JPG","IMAG0117.JPG",3648,2736,"2019:03:31 10:04:01","C:/Users/branc/Desktop/New folder (3)/snow",NA,NA,NA,NA
"118","20190420/IMAG0118.JPG","IMAG0118.JPG",3648,2736,"2019:03:31 12:04:01","C:/Users/branc/Desktop/New folder (3)/snow",NA,NA,NA,NA
"119","20190420/IMAG0119.JPG","IMAG0119.JPG",3648,2736,"2019:03:31 14:04:00","C:/Users/branc/Desktop/New folder (3)/snow",NA,NA,NA,NA
"120","20190420/IMAG0120.JPG","IMAG0120.JPG",3648,2736,"2019:03:31 16:04:00","C:/Users/branc/Desktop/New folder (3)/snow",NA,NA,NA,NA
"121","20190420/IMAG0121.JPG","IMAG0121.JPG",3648,2736,"2019:03:31 18:04:01","C:/Users/branc/Desktop/New folder (3)/snow",NA,NA,NA,NA
"122","20190420/IMAG0122.JPG","IMAG0122.JPG",3648,2736,"2019:03:31 20:04:02","C:/Users/branc/Desktop/New folder (3)/snow",NA,NA,NA,NA
"123","20190420/IMAG0123.JPG","IMAG0123.JPG",3648,2736,"2019:03:31 22:04:02","C:/Users/branc/Desktop/New folder (3)/snow",NA,NA,NA,NA
"124","20190420/IMAG0124.JPG","IMAG0124.JPG",3648,2736,"2019:04:01 00:04:02","C:/Users/branc/Desktop/New folder (3)/snow",NA,NA,NA,NA
"125","20190420/IMAG0125.JPG","IMAG0125.JPG",3648,2736,"2019:04:01 02:04:03","C:/Users/branc/Desktop/New folder (3)/snow",NA,NA,NA,NA
"126","20190420/IMAG0126.JPG","IMAG0126.JPG",3648,2736,"2019:04:01 04:04:03","C:/Users/branc/Desktop/New folder (3)/snow",NA,NA,NA,NA
"127","20190420/IMAG0127.JPG","IMAG0127.JPG",3648,2736,"2019:04:01 06:04:01","C:/Users/branc/Desktop/New folder (3)/snow",NA,NA,NA,NA
"128","20190420/IMAG0128.JPG","IMAG0128.JPG",3648,2736,"2019:04:01 08:04:01","C:/Users/branc/Desktop/New folder (3)/snow",NA,NA,NA,NA
"129","20190420/IMAG0129.JPG","IMAG0129.JPG",3648,2736,"2019:04:01 10:04:01","C:/Users/branc/Desktop/New folder (3)/snow",NA,NA,NA,NA
"130","20190420/IMAG0130.JPG","IMAG0130.JPG",3648,2736,"2019:04:01 12:04:01","C:/Users/branc/Desktop/New folder (3)/snow",NA,NA,NA,NA
"131","20190420/IMAG0131.JPG","IMAG0131.JPG",3648,2736,"2019:04:01 14:04:01","C:/Users/branc/Desktop/New folder (3)/snow",NA,NA,NA,NA
"132","20190420/IMAG0132.JPG","IMAG0132.JPG",3648,2736,"2019:04:01 16:04:01","C:/Users/branc/Desktop/New folder (3)/snow",NA,NA,NA,NA
"133","20190420/IMAG0133.JPG","IMAG0133.JPG",3648,2736,"2019:04:01 18:04:01","C:/Users/branc/Desktop/New folder (3)/snow",NA,NA,NA,NA
"134","20190420/IMAG0134.JPG","IMAG0134.JPG",3648,2736,"2019:04:01 20:04:03","C:/Users/branc/Desktop/New folder (3)/snow",NA,NA,NA,NA
"135","20190420/IMAG0135.JPG","IMAG0135.JPG",3648,2736,"2019:04:01 22:04:02","C:/Users/branc/Desktop/New folder (3)/snow",NA,NA,NA,NA
"136","20190420/IMAG0136.JPG","IMAG0136.JPG",3648,2736,"2019:04:02 00:04:02","C:/Users/branc/Desktop/New folder (3)/snow",NA,NA,NA,NA
"137","20190420/IMAG0137.JPG","IMAG0137.JPG",3648,2736,"2019:04:02 02:04:03","C:/Users/branc/Desktop/New folder (3)/snow",NA,NA,NA,NA
"138","20190420/IMAG0138.JPG","IMAG0138.JPG",3648,2736,"2019:04:02 04:04:02","C:/Users/branc/Desktop/New folder (3)/snow",NA,NA,NA,NA
"139","20190420/IMAG0139.JPG","IMAG0139.JPG",3648,2736,"2019:04:02 06:04:01","C:/Users/branc/Desktop/New folder (3)/snow",NA,NA,NA,NA
"140","20190420/IMAG0140.JPG","IMAG0140.JPG",3648,2736,"2019:04:02 08:04:00","C:/Users/branc/Desktop/New folder (3)/snow",NA,NA,NA,NA
"141","20190420/IMAG0141.JPG","IMAG0141.JPG",3648,2736,"2019:04:02 10:04:01","C:/Users/branc/Desktop/New folder (3)/snow",NA,NA,NA,NA
"142","20190420/IMAG0142.JPG","IMAG0142.JPG",3648,2736,"2019:04:02 12:04:00","C:/Users/branc/Desktop/New folder (3)/snow",NA,NA,NA,NA
"143","20190420/IMAG0143.JPG","IMAG0143.JPG",3648,2736,"2019:04:02 14:04:00","C:/Users/branc/Desktop/New folder (3)/snow",NA,NA,NA,NA
"144","20190420/IMAG0144.JPG","IMAG0144.JPG",3648,2736,"2019:04:02 16:04:01","C:/Users/branc/Desktop/New folder (3)/snow",NA,NA,NA,NA
"145","20190420/IMAG0145.JPG","IMAG0145.JPG",3648,2736,"2019:04:02 18:04:01","C:/Users/branc/Desktop/New folder (3)/snow",NA,NA,NA,NA
"146","20190420/IMAG0146.JPG","IMAG0146.JPG",3648,2736,"2019:04:02 20:04:02","C:/Users/branc/Desktop/New folder (3)/snow",NA,NA,NA,NA
"147","20190420/IMAG0147.JPG","IMAG0147.JPG",3648,2736,"2019:04:02 22:04:03","C:/Users/branc/Desktop/New folder (3)/snow",NA,NA,NA,NA
"148","20190420/IMAG0148.JPG","IMAG0148.JPG",3648,2736,"2019:04:03 00:04:02","C:/Users/branc/Desktop/New folder (3)/snow",NA,NA,NA,NA
"149","20190420/IMAG0149.JPG","IMAG0149.JPG",3648,2736,"2019:04:03 02:04:02","C:/Users/branc/Desktop/New folder (3)/snow",NA,NA,NA,NA
"150","20190420/IMAG0150.JPG","IMAG0150.JPG",3648,2736,"2019:04:03 04:04:03","C:/Users/branc/Desktop/New folder (3)/snow",NA,NA,NA,NA
"151","20190420/IMAG0151.JPG","IMAG0151.JPG",3648,2736,"2019:04:03 06:04:01","C:/Users/branc/Desktop/New folder (3)/snow",NA,NA,NA,NA
"152","20190420/IMAG0152.JPG","IMAG0152.JPG",3648,2736,"2019:04:03 08:04:01","C:/Users/branc/Desktop/New folder (3)/snow",NA,NA,NA,NA
"153","20190420/IMAG0153.JPG","IMAG0153.JPG",3648,2736,"2019:04:03 10:04:01","C:/Users/branc/Desktop/New folder (3)/snow",NA,NA,NA,NA
"154","20190420/IMAG0154.JPG","IMAG0154.JPG",3648,2736,"2019:04:03 12:04:01","C:/Users/branc/Desktop/New folder (3)/snow",NA,NA,NA,NA
"155","20190420/IMAG0155.JPG","IMAG0155.JPG",3648,2736,"2019:04:03 14:04:01","C:/Users/branc/Desktop/New folder (3)/snow",NA,NA,NA,NA
"156","20190420/IMAG0156.JPG","IMAG0156.JPG",3648,2736,"2019:04:03 16:04:01","C:/Users/branc/Desktop/New folder (3)/snow",NA,NA,NA,NA
"157","20190420/IMAG0157.JPG","IMAG0157.JPG",3648,2736,"2019:04:03 18:04:01","C:/Users/branc/Desktop/New folder (3)/snow",NA,NA,NA,NA
"158","20190420/IMAG0158.JPG","IMAG0158.JPG",3648,2736,"2019:04:03 20:04:02","C:/Users/branc/Desktop/New folder (3)/snow",NA,NA,NA,NA
"159","20190420/IMAG0159.JPG","IMAG0159.JPG",3648,2736,"2019:04:03 22:04:03","C:/Users/branc/Desktop/New folder (3)/snow",NA,NA,NA,NA
"160","20190420/IMAG0160.JPG","IMAG0160.JPG",3648,2736,"2019:04:04 00:04:02","C:/Users/branc/Desktop/New folder (3)/snow",NA,NA,NA,NA
"161","20190420/IMAG0161.JPG","IMAG0161.JPG",3648,2736,"2019:04:04 02:04:02","C:/Users/branc/Desktop/New folder (3)/snow",NA,NA,NA,NA
"162","20190420/IMAG0162.JPG","IMAG0162.JPG",3648,2736,"2019:04:04 04:04:02","C:/Users/branc/Desktop/New folder (3)/snow",NA,NA,NA,NA
"163","20190420/IMAG0163.JPG","IMAG0163.JPG",3648,2736,"2019:04:04 06:04:01","C:/Users/branc/Desktop/New folder (3)/snow",NA,NA,NA,NA
