"","min","Q.1","median","mean","Q.3","max","Tree","Picture","SourceFile","FileName","ImageWidth","ImageHeight","CreateDate"
"1",519,558,564,562.589189189189,576,583.2,1,1,"IMAG0001.JPG","IMAG0001.JPG",3648,2736,"2019:06:20 14:44:32"
"2",2606.4,2960.1,3011.1,2991.26842105263,3114.3,3225.6,2,1,"IMAG0001.JPG","IMAG0001.JPG",3648,2736,"2019:06:20 14:44:32"
"3",1491,1591.35,1717.8,1806.63243243243,2064.3,2263.2,3,1,"IMAG0001.JPG","IMAG0001.JPG",3648,2736,"2019:06:20 14:44:32"
"4",592.2,603,608.4,609.778378378378,621,628.8,1,2,"IMAG0002.JPG","IMAG0002.JPG",3648,2736,"2019:06:20 14:44:41"
"5",2249.4,2290.05,2423.7,2478.33157894737,2642.7,2840.4,2,2,"IMAG0002.JPG","IMAG0002.JPG",3648,2736,"2019:06:20 14:44:41"
"6",1967.4,2407.65,2492.7,2551.82432432432,2760.3,2947.8,3,2,"IMAG0002.JPG","IMAG0002.JPG",3648,2736,"2019:06:20 14:44:41"
"7",520.2,553.8,558,559.362162162162,570.6,576,1,3,"IMAG0003.JPG","IMAG0003.JPG",3648,2736,"2019:06:20 14:44:52"
"8",2641.2,2918.4,2988.9,2964.6,3057.9,3218.4,2,3,"IMAG0003.JPG","IMAG0003.JPG",3648,2736,"2019:06:20 14:44:52"
"9",1871.4,2507.85,2646.3,2609.94324324324,2782.8,3043.2,3,3,"IMAG0003.JPG","IMAG0003.JPG",3648,2736,"2019:06:20 14:44:52"
"10",968.4,1238.4,1563,1658.78918918919,2073.6,2374.8,1,4,"IMAG0004.JPG","IMAG0004.JPG",3648,2736,"2019:06:20 14:45:13"
"11",2094,2195.85,2220.9,2226.75789473684,2267.55,2329.2,2,4,"IMAG0004.JPG","IMAG0004.JPG",3648,2736,"2019:06:20 14:45:13"
"12",1968,2438.4,2629.5,2594.71621621622,2769.45,3252,3,4,"IMAG0004.JPG","IMAG0004.JPG",3648,2736,"2019:06:20 14:45:13"
"13",931.2,990,1213.2,1237.44324324324,1408.2,1636.8,1,5,"IMAG0005.JPG","IMAG0005.JPG",3648,2736,"2019:06:20 14:45:29"
"14",2285.4,2304.15,2319.3,2354.00526315789,2406,2491.2,2,5,"IMAG0005.JPG","IMAG0005.JPG",3648,2736,"2019:06:20 14:45:29"
"15",2032.2,2175.45,2253.6,2280.61621621622,2393.25,2530.8,3,5,"IMAG0005.JPG","IMAG0005.JPG",3648,2736,"2019:06:20 14:45:29"
"16",1756.2,1788,1808.4,1812.45405405405,1833,1893.6,1,6,"IMAG0006.JPG","IMAG0006.JPG",3648,2736,"2019:06:20 14:45:42"
"17",1655.4,1675.65,1691.1,1713.44210526316,1732.65,1846.8,2,6,"IMAG0006.JPG","IMAG0006.JPG",3648,2736,"2019:06:20 14:45:42"
"18",1879.8,2340.45,2444.4,2519.62702702703,2619.15,3785.4,3,6,"IMAG0006.JPG","IMAG0006.JPG",3648,2736,"2019:06:20 14:45:42"
"19",664.8,726,889.2,892.32972972973,1028.4,1222.2,1,7,"IMAG0007.JPG","IMAG0007.JPG",3648,2736,"2019:06:20 14:45:56"
"20",2418.6,2477.55,2646,2661.67894736842,2763.6,3242.4,2,7,"IMAG0007.JPG","IMAG0007.JPG",3648,2736,"2019:06:20 14:45:56"
"21",1901.4,2297.7,2387.1,2450.07567567568,2524.95,3783.6,3,7,"IMAG0007.JPG","IMAG0007.JPG",3648,2736,"2019:06:20 14:45:56"
"22",530.4,558,564,564.12972972973,573.6,583.2,1,8,"IMAG0008.JPG","IMAG0008.JPG",3648,2736,"2019:06:20 14:46:10"
"23",3265.2,3322.8,3419.7,3432,3459.6,3760.8,2,8,"IMAG0008.JPG","IMAG0008.JPG",3648,2736,"2019:06:20 14:46:10"
"24",1503,1508.1,1528.5,1539.21081081081,1568.25,1605,3,8,"IMAG0008.JPG","IMAG0008.JPG",3648,2736,"2019:06:20 14:46:10"
"25",518.4,552,558,559.621621621622,570.6,586.8,1,9,"IMAG0009.JPG","IMAG0009.JPG",3648,2736,"2019:06:20 14:46:21"
"26",2947.2,3211.95,3457.5,3401.98421052632,3569.25,3768,2,9,"IMAG0009.JPG","IMAG0009.JPG",3648,2736,"2019:06:20 14:46:21"
"27",1422,1427.55,1435.2,1433.91891891892,1440,1445.4,3,9,"IMAG0009.JPG","IMAG0009.JPG",3648,2736,"2019:06:20 14:46:21"
"28",540,564,571.2,569.4,574.8,585.6,1,10,"IMAG0010.JPG","IMAG0010.JPG",3648,2736,"2019:06:20 14:46:34"
"29",2536.8,2995.8,3086.7,3102.72631578947,3203.7,3471.6,2,10,"IMAG0010.JPG","IMAG0010.JPG",3648,2736,"2019:06:20 14:46:34"
"30",2973,3071.4,3206.7,3197.24594594595,3264.3,3736.2,3,10,"IMAG0010.JPG","IMAG0010.JPG",3648,2736,"2019:06:20 14:46:34"
"31",550.2,573,579,580.735135135135,592.2,600,1,11,"IMAG0011.JPG","IMAG0011.JPG",3648,2736,"2019:06:20 14:46:48"
"32",3035.4,3154.8,3238.5,3250.53157894737,3362.7,3558.6,2,11,"IMAG0011.JPG","IMAG0011.JPG",3648,2736,"2019:06:20 14:46:48"
"33",2431.8,2663.55,2863.8,2850.96486486486,3043.05,3276.6,3,11,"IMAG0011.JPG","IMAG0011.JPG",3648,2736,"2019:06:20 14:46:48"
"34",568.2,583.2,588.6,591.6,600.6,616.2,1,12,"IMAG0012.JPG","IMAG0012.JPG",3648,2736,"2019:06:20 14:46:59"
"35",2976.6,3117.75,3240.3,3205.01052631579,3286.8,3474.6,2,12,"IMAG0012.JPG","IMAG0012.JPG",3648,2736,"2019:06:20 14:46:59"
"36",2952.6,3057.45,3111,3120.79459459459,3159.3,3540.6,3,12,"IMAG0012.JPG","IMAG0012.JPG",3648,2736,"2019:06:20 14:46:59"
"37",596.4,604.8,609,612.47027027027,622.8,628.2,1,13,"IMAG0013.JPG","IMAG0013.JPG",3648,2736,"2019:06:20 14:47:16"
"38",1866,2258.55,2415.3,2387.25789473684,2520.15,2758.2,2,13,"IMAG0013.JPG","IMAG0013.JPG",3648,2736,"2019:06:20 14:47:16"
"39",3503.4,3639.6,3681.3,3698.10810810811,3714.75,4060.2,3,13,"IMAG0013.JPG","IMAG0013.JPG",3648,2736,"2019:06:20 14:47:16"
"40",547.8,555,561,570.810810810811,579,633,1,14,"IMAG0014.JPG","IMAG0014.JPG",3648,2736,"2019:06:20 14:47:32"
"41",2578.8,2689.2,2760.3,2748.07894736842,2805.15,2924.4,2,14,"IMAG0014.JPG","IMAG0014.JPG",3648,2736,"2019:06:20 14:47:32"
"42",3053.4,3099.45,3118.8,3182.37567567568,3172.2,3895.2,3,14,"IMAG0014.JPG","IMAG0014.JPG",3648,2736,"2019:06:20 14:47:32"
"43",591.6,612.6,624,628.345945945946,630,727.8,1,15,"IMAG0015.JPG","IMAG0015.JPG",3648,2736,"2019:06:20 14:48:01"
"44",2211,2462.7,2599.8,2544.83684210526,2650.65,2717.4,2,15,"IMAG0015.JPG","IMAG0015.JPG",3648,2736,"2019:06:20 14:48:01"
"45",2889,3052.65,3087,3105.75405405405,3188.4,3491.4,3,15,"IMAG0015.JPG","IMAG0015.JPG",3648,2736,"2019:06:20 14:48:01"
"46",577.8,585,591.6,602.286486486487,622.2,645,1,16,"IMAG0016.JPG","IMAG0016.JPG",3648,2736,"2019:06:20 16:44:31"
"47",2283.6,2673.6,2866.5,2798.25789473684,2982,3029.4,2,16,"IMAG0016.JPG","IMAG0016.JPG",3648,2736,"2019:06:20 16:44:31"
"48",2677.2,2880,3053.4,3058.97027027027,3231.75,3383.4,3,16,"IMAG0016.JPG","IMAG0016.JPG",3648,2736,"2019:06:20 16:44:31"
"49",584.4,608.4,612.6,611.464864864865,617.4,622.2,1,17,"IMAG0017.JPG","IMAG0017.JPG",3648,2736,"2019:06:20 18:44:30"
"50",2377.2,2542.2,2615.1,2704.10526315789,2935.95,3097.8,2,17,"IMAG0017.JPG","IMAG0017.JPG",3648,2736,"2019:06:20 18:44:30"
"51",2786.4,2927.4,3129.9,3173.80540540541,3426.3,3721.2,3,17,"IMAG0017.JPG","IMAG0017.JPG",3648,2736,"2019:06:20 18:44:30"
"52",579.6,630,649.8,648.372972972973,670.2,717,1,18,"IMAG0018.JPG","IMAG0018.JPG",3648,2736,"2019:06:20 20:44:32"
"53",1315.8,1364.55,1482.6,1528.29473684211,1662.9,1965.6,2,18,"IMAG0018.JPG","IMAG0018.JPG",3648,2736,"2019:06:20 20:44:32"
"54",1828.8,2033.4,2274.3,2549.74864864865,3237.6,3631.8,3,18,"IMAG0018.JPG","IMAG0018.JPG",3648,2736,"2019:06:20 20:44:32"
"55",1116.6,1216.8,1331.4,1390.18378378378,1593,1689.6,1,19,"IMAG0019.JPG","IMAG0019.JPG",3648,2736,"2019:06:20 22:44:31"
"56",1665,1707.45,1804.8,1905.94736842105,2019.15,2464.2,2,19,"IMAG0019.JPG","IMAG0019.JPG",3648,2736,"2019:06:20 22:44:31"
"57",1537.8,1725.15,1809.9,2113.73513513514,2446.05,3375,3,19,"IMAG0019.JPG","IMAG0019.JPG",3648,2736,"2019:06:20 22:44:31"
"58",837.6,937.8,959.4,949.248648648649,976.2,1011,1,20,"IMAG0020.JPG","IMAG0020.JPG",3648,2736,"2019:06:21 00:44:31"
