"","min","Q.1","median","mean","Q.3","max","Tree","Picture","SourceFile","FileName","ImageWidth","ImageHeight","CreateDate"
"1",888,1039.8,1660.2,1780.7027027027,2443.8,3131.4,1,1,"IMAG0001.JPG","IMAG0001.JPG",3648,2736,"2019:10:02 10:51:08"
"2",2170.8,2737.8,3255,3098.05945945946,3504,3870,2,1,"IMAG0001.JPG","IMAG0001.JPG",3648,2736,"2019:10:02 10:51:08"
"3",1857,1888.2,1926.6,2094.87567567568,2090.1,3091.2,3,1,"IMAG0001.JPG","IMAG0001.JPG",3648,2736,"2019:10:02 10:51:08"
"4",1093.8,1390.8,2286,2138.57837837838,2693.4,3387.6,1,2,"IMAG0002.JPG","IMAG0002.JPG",3648,2736,"2019:10:02 10:51:19"
"5",1769.4,2751,3148.2,2883.19459459459,3228.6,3300,2,2,"IMAG0002.JPG","IMAG0002.JPG",3648,2736,"2019:10:02 10:51:19"
"6",1830.6,1884.45,1971.3,2116.36216216216,2169.9,3097.8,3,2,"IMAG0002.JPG","IMAG0002.JPG",3648,2736,"2019:10:02 10:51:19"
"7",1764.6,2068.8,2313,2329.02162162162,2635.2,2859,1,3,"IMAG0003.JPG","IMAG0003.JPG",3648,2736,"2019:10:02 10:51:53"
"8",2224.2,2331.6,2638.2,2619.01621621622,2862.6,3192.6,2,3,"IMAG0003.JPG","IMAG0003.JPG",3648,2736,"2019:10:02 10:51:53"
"9",1945.8,1979.4,2006.1,2240.02702702703,2331.15,3247.8,3,3,"IMAG0003.JPG","IMAG0003.JPG",3648,2736,"2019:10:02 10:51:53"
"10",668.4,924,2007.6,1894.23243243243,2746.2,3107.4,1,4,"IMAG0004.JPG","IMAG0004.JPG",3648,2736,"2019:10:02 10:52:15"
"11",1768.2,2302.8,3255,2912.38378378378,3387.6,3568.8,2,4,"IMAG0004.JPG","IMAG0004.JPG",3648,2736,"2019:10:02 10:52:15"
"12",1853.4,1897.95,1947.3,2164.56486486486,2231.7,3399,3,4,"IMAG0004.JPG","IMAG0004.JPG",3648,2736,"2019:10:02 10:52:15"
"13",804,895.8,1015.8,1330.31351351351,1857,2266.2,1,5,"IMAG0005.JPG","IMAG0005.JPG",3648,2736,"2019:10:02 10:52:39"
"14",3453,3577.8,3629.4,3661.42702702703,3756,3903.6,2,5,"IMAG0005.JPG","IMAG0005.JPG",3648,2736,"2019:10:02 10:52:39"
"15",1964.4,1996.8,2024.7,2252.57837837838,2258.25,3369,3,5,"IMAG0005.JPG","IMAG0005.JPG",3648,2736,"2019:10:02 10:52:39"
"16",603,649.2,1054.2,1340.95135135135,1990.2,2697,1,6,"IMAG0006.JPG","IMAG0006.JPG",3648,2736,"2019:10:02 10:52:55"
"17",1933.8,2182.8,2656.8,2634.61621621622,3150,3219,2,6,"IMAG0006.JPG","IMAG0006.JPG",3648,2736,"2019:10:02 10:52:55"
"18",1867.8,1910.4,1943.1,2156.6027027027,2136.9,3204,3,6,"IMAG0006.JPG","IMAG0006.JPG",3648,2736,"2019:10:02 10:52:55"
"19",735.6,848.4,1531.2,1641.74594594595,2287.8,2805,1,7,"IMAG0007.JPG","IMAG0007.JPG",3648,2736,"2019:10:02 10:53:20"
"20",1971,2153.4,2607.6,2625.29189189189,3073.2,3357,2,7,"IMAG0007.JPG","IMAG0007.JPG",3648,2736,"2019:10:02 10:53:20"
"21",1917.6,1941.15,1972.2,2160.41351351351,2158.5,3078,3,7,"IMAG0007.JPG","IMAG0007.JPG",3648,2736,"2019:10:02 10:53:20"
"22",589.2,606,1771.2,1692.12972972973,2514.6,3510.6,1,8,"IMAG0008.JPG","IMAG0008.JPG",3648,2736,"2019:10:02 10:53:33"
"23",1752,2073.6,2509.2,2570.46486486486,3105.6,3339.6,2,8,"IMAG0008.JPG","IMAG0008.JPG",3648,2736,"2019:10:02 10:53:33"
"24",1906.8,1952.4,1988.4,2147.08378378378,2191.2,3173.4,3,8,"IMAG0008.JPG","IMAG0008.JPG",3648,2736,"2019:10:02 10:53:33"
"25",593.4,631.2,972.6,1349.67567567568,2212.2,2569.2,1,9,"IMAG0009.JPG","IMAG0009.JPG",3648,2736,"2019:10:02 10:53:45"
"26",1844.4,2092.8,2541.6,2445.98918918919,2746.8,2968.8,2,9,"IMAG0009.JPG","IMAG0009.JPG",3648,2736,"2019:10:02 10:53:45"
"27",1923.6,1966.5,2028.3,2253.9972972973,2318.55,3317.4,3,9,"IMAG0009.JPG","IMAG0009.JPG",3648,2736,"2019:10:02 10:53:45"
"28",585,606,642,1236.27567567568,2097.6,2609.4,1,10,"IMAG0010.JPG","IMAG0010.JPG",3648,2736,"2019:10:02 10:54:10"
"29",2086.2,2286,2793,2731.42702702703,3078.6,3492.6,2,10,"IMAG0010.JPG","IMAG0010.JPG",3648,2736,"2019:10:02 10:54:10"
"30",1860,1938.75,1972.8,2191.20810810811,2192.85,3284.4,3,10,"IMAG0010.JPG","IMAG0010.JPG",3648,2736,"2019:10:02 10:54:10"
"31",555,563.4,939,1318.32972972973,2175.6,2767.8,1,11,"IMAG0011.JPG","IMAG0011.JPG",3648,2736,"2019:10:02 10:54:49"
"32",2165.4,2366.4,2850.6,2802.12972972973,3280.2,3379.2,2,11,"IMAG0011.JPG","IMAG0011.JPG",3648,2736,"2019:10:02 10:54:49"
"33",1918.8,1972.95,2038.2,2249.02702702703,2245.8,3328.2,3,11,"IMAG0011.JPG","IMAG0011.JPG",3648,2736,"2019:10:02 10:54:49"
"34",609.6,633,658.8,1088.96756756757,1764.6,2206.2,1,12,"IMAG0012.JPG","IMAG0012.JPG",3648,2736,"2019:10:02 10:55:02"
