"","min","Q.1","median","mean","Q.3","max","Tree","Picture","SourceFile","FileName","ImageWidth","ImageHeight","CreateDate"
"1",1206,1236,1267.5,1440.47837837838,1604.25,2208.6,1,1,"IMAG0001.JPG","IMAG0001.JPG",3648,2736,"2019:11:21 14:55:02"
"2",3471,3516.6,3588.6,3596.05945945946,3672,3744,2,1,"IMAG0001.JPG","IMAG0001.JPG",3648,2736,"2019:11:21 14:55:02"
"3",2554.2,2792.55,2824.2,2842.97837837838,2900.25,3020.4,3,1,"IMAG0001.JPG","IMAG0001.JPG",3648,2736,"2019:11:21 14:55:02"
"4",1215,1245,1275,1458.12972972973,1631.4,2274.6,1,2,"IMAG0002.JPG","IMAG0002.JPG",3648,2736,"2019:11:21 14:55:59"
"5",2576.4,2800.8,2946,2898.56756756757,2982,3170.4,2,2,"IMAG0002.JPG","IMAG0002.JPG",3648,2736,"2019:11:21 14:55:59"
"6",1869,1870.2,1872,2151.35675675676,2637.45,3024.6,3,2,"IMAG0002.JPG","IMAG0002.JPG",3648,2736,"2019:11:21 14:55:59"
"7",1212,1239.75,1272,1439.03513513514,1547.25,2235.6,1,3,"IMAG0003.JPG","IMAG0003.JPG",3648,2736,"2019:11:21 14:56:34"
"8",1680,1680,1683,1755.27567567568,1725,2257.8,2,3,"IMAG0003.JPG","IMAG0003.JPG",3648,2736,"2019:11:21 14:56:34"
"9",1873.8,1875,1877.7,2157.70540540541,2692.2,2902.2,3,3,"IMAG0003.JPG","IMAG0003.JPG",3648,2736,"2019:11:21 14:56:34"
"10",1212,1236.75,1270.5,1436.61081081081,1545.9,2085,1,4,"IMAG0004.JPG","IMAG0004.JPG",3648,2736,"2019:11:21 16:55:02"
"11",1680,1683,1683,1774.62162162162,1824.6,2185.8,2,4,"IMAG0004.JPG","IMAG0004.JPG",3648,2736,"2019:11:21 16:55:02"
"12",1873.2,1873.8,1875,2137.51621621622,2577.9,2952,3,4,"IMAG0004.JPG","IMAG0004.JPG",3648,2736,"2019:11:21 16:55:02"
"13",1026,1065,1118.4,1191.61621621622,1215.15,1705.8,1,5,"IMAG0005.JPG","IMAG0005.JPG",3648,2736,"2019:11:21 18:55:02"
"14",1235.4,1257,1467,1579.97837837838,1891.8,2078.4,2,5,"IMAG0005.JPG","IMAG0005.JPG",3648,2736,"2019:11:21 18:55:02"
"15",1626,1672.35,1724.4,1709.15675675676,1748.1,1765.8,3,5,"IMAG0005.JPG","IMAG0005.JPG",3648,2736,"2019:11:21 18:55:02"
"16",1051.2,1096.2,1159.5,1199.41621621622,1211.85,1618.2,1,6,"IMAG0006.JPG","IMAG0006.JPG",3648,2736,"2019:11:21 20:55:02"
"17",1257,1297.8,1518,1597.1027027027,1890,2092.8,2,6,"IMAG0006.JPG","IMAG0006.JPG",3648,2736,"2019:11:21 20:55:02"
"18",1601.4,1642.95,1675.8,1693.26486486486,1755.6,1774.2,3,6,"IMAG0006.JPG","IMAG0006.JPG",3648,2736,"2019:11:21 20:55:02"
"19",1063.8,1116.3,1143.3,1170.75405405405,1243.8,1296.6,1,7,"IMAG0007.JPG","IMAG0007.JPG",3648,2736,"2019:11:21 22:55:02"
"20",1282.8,1365,1544.4,1641.72972972973,1965.6,2113.2,2,7,"IMAG0007.JPG","IMAG0007.JPG",3648,2736,"2019:11:21 22:55:02"
"21",1537.8,1642.65,1665.6,1674.51081081081,1737.45,1774.8,3,7,"IMAG0007.JPG","IMAG0007.JPG",3648,2736,"2019:11:21 22:55:02"
"22",993,1062.9,1096.5,1155.74594594595,1146.6,1660.8,1,8,"IMAG0008.JPG","IMAG0008.JPG",3648,2736,"2019:11:22 00:55:02"
"23",1283.4,1539.6,1806.6,1777.62162162162,2079.6,2106.6,2,8,"IMAG0008.JPG","IMAG0008.JPG",3648,2736,"2019:11:22 00:55:02"
"24",1515.6,1717.5,1746.3,1724.95945945946,1773,1795.2,3,8,"IMAG0008.JPG","IMAG0008.JPG",3648,2736,"2019:11:22 00:55:02"
"25",1010.4,1091.1,1122.3,1189.47567567568,1207.2,1653,1,9,"IMAG0009.JPG","IMAG0009.JPG",3648,2736,"2019:11:22 02:55:03"
"26",1239,1431,1591.2,1678.26486486486,2032.8,2083.2,2,9,"IMAG0009.JPG","IMAG0009.JPG",3648,2736,"2019:11:22 02:55:03"
"27",1477.8,1553.55,1618.5,1633.25675675676,1738.65,1768.2,3,9,"IMAG0009.JPG","IMAG0009.JPG",3648,2736,"2019:11:22 02:55:03"
"28",1026,1045.95,1090.2,1201.78378378378,1202.4,1827.6,1,10,"IMAG0010.JPG","IMAG0010.JPG",3648,2736,"2019:11:22 04:55:02"
"29",1292.4,1423.8,1611,1684.60540540541,2026.2,2082.6,2,10,"IMAG0010.JPG","IMAG0010.JPG",3648,2736,"2019:11:22 04:55:02"
"30",1540.2,1602.3,1655.7,1662.42972972973,1737.9,1777.8,3,10,"IMAG0010.JPG","IMAG0010.JPG",3648,2736,"2019:11:22 04:55:02"
"31",1215,1234.65,1258.5,1426.84054054054,1489.2,2034.6,1,11,"IMAG0011.JPG","IMAG0011.JPG",3648,2736,"2019:11:22 06:55:02"
"32",1683,1686,1692,1793.3027027027,1818.6,2294.4,2,11,"IMAG0011.JPG","IMAG0011.JPG",3648,2736,"2019:11:22 06:55:02"
"33",1880.4,1881,1881,2117.66756756757,2344.05,2950.8,3,11,"IMAG0011.JPG","IMAG0011.JPG",3648,2736,"2019:11:22 06:55:02"
"34",1185,1206.75,1231.5,1379.81351351351,1255.35,1992,1,12,"IMAG0012.JPG","IMAG0012.JPG",3648,2736,"2019:11:22 08:55:01"
"35",1659,1665,1668,1683.37297297297,1671,1855.8,2,12,"IMAG0012.JPG","IMAG0012.JPG",3648,2736,"2019:11:22 08:55:01"
"36",1773,1820.7,1862.4,2078.11621621622,2536.05,2810.4,3,12,"IMAG0012.JPG","IMAG0012.JPG",3648,2736,"2019:11:22 08:55:01"
"37",1171.8,1203.3,1227,1344.9972972973,1251.45,1991.4,1,13,"IMAG0013.JPG","IMAG0013.JPG",3648,2736,"2019:11:22 10:55:01"
"38",1644,1727.4,2030.4,1985.22162162162,2211.6,2323.2,2,13,"IMAG0013.JPG","IMAG0013.JPG",3648,2736,"2019:11:22 10:55:01"
"39",1835.4,1842.15,1845.3,2015.24594594595,2200.65,2484,3,13,"IMAG0013.JPG","IMAG0013.JPG",3648,2736,"2019:11:22 10:55:01"
"40",1152,1167.75,1191,1310.46486486486,1217.25,1962,1,14,"IMAG0014.JPG","IMAG0014.JPG",3648,2736,"2019:11:22 12:55:01"
"41",1620,1626,1629,1662.34054054054,1680,1851.6,2,14,"IMAG0014.JPG","IMAG0014.JPG",3648,2736,"2019:11:22 12:55:01"
"42",1821,1821.75,1827,2094.72162162162,2462.25,2804.4,3,14,"IMAG0014.JPG","IMAG0014.JPG",3648,2736,"2019:11:22 12:55:01"
"43",1185,1206,1229.7,1315.42702702703,1255.35,2001,1,15,"IMAG0015.JPG","IMAG0015.JPG",3648,2736,"2019:11:22 14:55:01"
"44",1659,1662,1665,1686.37297297297,1721.4,1754.4,2,15,"IMAG0015.JPG","IMAG0015.JPG",3648,2736,"2019:11:22 14:55:01"
"45",1842,1866,1866,2196.94864864865,2578.35,2881.8,3,15,"IMAG0015.JPG","IMAG0015.JPG",3648,2736,"2019:11:22 14:55:01"
"46",1158,1173,1197,1323.29189189189,1224,1974,1,16,"IMAG0016.JPG","IMAG0016.JPG",3648,2736,"2019:11:22 16:55:02"
"47",1632,1638,1653,1830.19459459459,2018.4,2323.8,2,16,"IMAG0016.JPG","IMAG0016.JPG",3648,2736,"2019:11:22 16:55:02"
