"","min","Q.1","median","mean","Q.3","max","Tree","Picture","SourceFile","FileName","ImageWidth","ImageHeight","CreateDate"
"1",1614.6,1663.8,1759.8,1770.48648648649,1857,2028,1,1,"IMAG0001.JPG","IMAG0001.JPG",3648,2736,"2019:06:25 08:29:20"
"2",3430.8,3474.9,3516.9,3574.02631578947,3638.1,3940.2,2,1,"IMAG0001.JPG","IMAG0001.JPG",3648,2736,"2019:06:25 08:29:20"
"3",1130.4,1746.75,2546.4,2315.61081081081,2818.65,3285,3,1,"IMAG0001.JPG","IMAG0001.JPG",3648,2736,"2019:06:25 08:29:20"
"4",3626.4,3685.2,3710.4,3709.86486486487,3743.4,3772.8,1,2,"IMAG0002.JPG","IMAG0002.JPG",3648,2736,"2019:06:25 08:29:39"
"5",2049.6,2150.1,2253.9,2287.46842105263,2374.2,2657.4,2,2,"IMAG0002.JPG","IMAG0002.JPG",3648,2736,"2019:06:25 08:29:39"
"6",2598,2652.3,2690.7,2687.97567567568,2720.55,2790.6,3,2,"IMAG0002.JPG","IMAG0002.JPG",3648,2736,"2019:06:25 08:29:39"
"7",639.6,657.6,701.4,694.881081081081,718.2,769.2,1,3,"IMAG0003.JPG","IMAG0003.JPG",3648,2736,"2019:06:25 08:29:46"
"8",3152.4,3232.95,3308.7,3294.3,3353.4,3394.2,2,3,"IMAG0003.JPG","IMAG0003.JPG",3648,2736,"2019:06:25 08:29:46"
"9",2572.2,2757.6,2828.7,2889.05675675676,3023.25,3270.6,3,3,"IMAG0003.JPG","IMAG0003.JPG",3648,2736,"2019:06:25 08:29:46"
"10",782.4,861,897,900.097297297297,952.8,985.8,1,4,"IMAG0004.JPG","IMAG0004.JPG",3648,2736,"2019:06:25 08:29:57"
"11",3651.6,3692.85,3719.1,3743.88947368421,3785.55,3915,2,4,"IMAG0004.JPG","IMAG0004.JPG",3648,2736,"2019:06:25 08:29:57"
"12",1903.2,1982.55,2381.7,2476.64594594595,2905.05,3621,3,4,"IMAG0004.JPG","IMAG0004.JPG",3648,2736,"2019:06:25 08:29:57"
"13",3977.4,3990,3999,3998.83783783784,4005,4017,1,5,"IMAG0005.JPG","IMAG0005.JPG",3648,2736,"2019:06:25 08:30:09"
"14",3562.2,3610.8,3635.7,3633.97894736842,3666.75,3682.8,2,5,"IMAG0005.JPG","IMAG0005.JPG",3648,2736,"2019:06:25 08:30:09"
"15",2053.2,2298.45,2538.3,2664.15405405405,3025.35,4138.8,3,5,"IMAG0005.JPG","IMAG0005.JPG",3648,2736,"2019:06:25 08:30:09"
"16",1177.8,1191,1239.6,1252.8,1317,1353,1,6,"IMAG0006.JPG","IMAG0006.JPG",3648,2736,"2019:06:25 08:30:20"
"17",1786.2,1798.5,1835.4,1827.26842105263,1851.15,1860,2,6,"IMAG0006.JPG","IMAG0006.JPG",3648,2736,"2019:06:25 08:30:20"
"18",1740,2010,2287.5,2246.68378378378,2396.85,3145.2,3,6,"IMAG0006.JPG","IMAG0006.JPG",3648,2736,"2019:06:25 08:30:20"
"19",2374.8,2536.2,3013.8,2891.54594594595,3188.4,3338.4,1,7,"IMAG0007.JPG","IMAG0007.JPG",3648,2736,"2019:06:25 08:30:42"
"20",2047.8,2201.55,2620.2,2567.52631578947,2876.4,3122.4,2,7,"IMAG0007.JPG","IMAG0007.JPG",3648,2736,"2019:06:25 08:30:42"
"21",2080.2,2351.85,2606.4,2660.4,2885.1,3843,3,7,"IMAG0007.JPG","IMAG0007.JPG",3648,2736,"2019:06:25 08:30:42"
"22",700.2,730.2,788.4,770.886486486486,802.8,852.6,1,8,"IMAG0008.JPG","IMAG0008.JPG",3648,2736,"2019:06:25 08:30:57"
"23",3433.2,3604.95,3653.7,3715.07368421053,3880.05,4013.4,2,8,"IMAG0008.JPG","IMAG0008.JPG",3648,2736,"2019:06:25 08:30:57"
"24",1179,1399.95,1419.6,1427.48108108108,1459.8,1671,3,8,"IMAG0008.JPG","IMAG0008.JPG",3648,2736,"2019:06:25 08:30:57"
"25",698.4,770.4,789.6,779.010810810811,802.8,829.8,1,9,"IMAG0009.JPG","IMAG0009.JPG",3648,2736,"2019:06:25 08:31:09"
"26",2244,2357.4,2677.8,2636.1,2828.4,3073.2,2,9,"IMAG0009.JPG","IMAG0009.JPG",3648,2736,"2019:06:25 08:31:09"
"27",2078.4,2532.9,2835.6,2836.73513513514,3184.8,3973.8,3,9,"IMAG0009.JPG","IMAG0009.JPG",3648,2736,"2019:06:25 08:31:09"
"28",697.8,781.2,802.8,812.935135135135,859.2,898.8,1,10,"IMAG0010.JPG","IMAG0010.JPG",3648,2736,"2019:06:25 08:31:31"
"29",1536,2018.55,2135.7,2109.48947368421,2204.7,2566.2,2,10,"IMAG0010.JPG","IMAG0010.JPG",3648,2736,"2019:06:25 08:31:31"
"30",3184.8,3390,3540.3,3567.12162162162,3655.5,4141.8,3,10,"IMAG0010.JPG","IMAG0010.JPG",3648,2736,"2019:06:25 08:31:31"
"31",760.8,805.8,850.8,844.459459459459,881.4,959.4,1,11,"IMAG0011.JPG","IMAG0011.JPG",3648,2736,"2019:06:25 08:31:54"
"32",1944.6,2107.2,2181.3,2226.99473684211,2278.2,2885.4,2,11,"IMAG0011.JPG","IMAG0011.JPG",3648,2736,"2019:06:25 08:31:54"
"33",2108.4,2464.5,2607.9,2725.56486486486,2975.25,3993,3,11,"IMAG0011.JPG","IMAG0011.JPG",3648,2736,"2019:06:25 08:31:54"
"34",777.6,790.2,830.4,831.827027027027,866.4,899.4,1,12,"IMAG0012.JPG","IMAG0012.JPG",3648,2736,"2019:06:25 08:32:05"
"35",1918.8,2115.75,2235.3,2241.14210526316,2287.95,2717.4,2,12,"IMAG0012.JPG","IMAG0012.JPG",3648,2736,"2019:06:25 08:32:05"
"36",2175.6,2319.6,2516.7,2679.37297297297,3029.55,3799.8,3,12,"IMAG0012.JPG","IMAG0012.JPG",3648,2736,"2019:06:25 08:32:05"
"37",813,833.4,870,867.405405405405,889.8,918,1,13,"IMAG0013.JPG","IMAG0013.JPG",3648,2736,"2019:06:25 08:32:28"
"38",1866,2014.95,2089.5,2129.98421052632,2175.45,2684.4,2,13,"IMAG0013.JPG","IMAG0013.JPG",3648,2736,"2019:06:25 08:32:28"
"39",2215.8,2335.2,2393.7,2645.80540540541,2745.45,4134.6,3,13,"IMAG0013.JPG","IMAG0013.JPG",3648,2736,"2019:06:25 08:32:28"
"40",768,818.4,867.6,865.735135135135,909,958.8,1,14,"IMAG0014.JPG","IMAG0014.JPG",3648,2736,"2019:06:25 08:33:10"
"41",1756.2,1927.2,2090.7,2142.66315789474,2211.45,2916,2,14,"IMAG0014.JPG","IMAG0014.JPG",3648,2736,"2019:06:25 08:33:10"
"42",2223.6,2368.95,2583.6,2781.27567567568,3036.6,4178.4,3,14,"IMAG0014.JPG","IMAG0014.JPG",3648,2736,"2019:06:25 08:33:10"
"43",688.2,716.4,784.2,780.113513513514,843,882,1,15,"IMAG0015.JPG","IMAG0015.JPG",3648,2736,"2019:06:25 08:33:22"
"44",1723.2,1923.9,2002.2,2066.96842105263,2108.1,2607.6,2,15,"IMAG0015.JPG","IMAG0015.JPG",3648,2736,"2019:06:25 08:33:22"
