"","min","Q.1","median","mean","Q.3","max","Tree","Picture","SourceFile","FileName","ImageWidth","ImageHeight","CreateDate"
"53",2278.8,2621.1,2797.5,2777.95263157895,3007.65,3108.6,2,18,"IMAG0018.JPG","IMAG0018.JPG",3648,2736,"2019:09:05 06:55:41"
"54",2293.2,2576.85,3165.9,3162.94054054054,3695.55,4575,3,18,"IMAG0018.JPG","IMAG0018.JPG",3648,2736,"2019:09:05 06:55:41"
"55",1566.6,1843.8,2042.4,2312.77297297297,3031.2,3226.8,1,19,"IMAG0019.JPG","IMAG0019.JPG",3648,2736,"2019:09:05 08:55:41"
"56",1947.6,2079.15,2536.2,2417.1,2759.85,2980.8,2,19,"IMAG0019.JPG","IMAG0019.JPG",3648,2736,"2019:09:05 08:55:41"
"57",2508.6,2588.4,3332.4,3163.91351351351,3580.05,4725.6,3,19,"IMAG0019.JPG","IMAG0019.JPG",3648,2736,"2019:09:05 08:55:41"
"58",695.4,764.4,1457.4,1342.99459459459,1817.4,2099.4,1,20,"IMAG0020.JPG","IMAG0020.JPG",3648,2736,"2019:09:05 10:55:41"
"59",2000.4,2392.8,2484.9,2471.95263157895,2622.75,2848.8,2,20,"IMAG0020.JPG","IMAG0020.JPG",3648,2736,"2019:09:05 10:55:41"
"60",2094,2325.75,2884.2,2836.98648648649,3279.45,3671.4,3,20,"IMAG0020.JPG","IMAG0020.JPG",3648,2736,"2019:09:05 10:55:41"
"61",960,997.8,1542.6,1791.68108108108,2538.6,2926.8,1,21,"IMAG0021.JPG","IMAG0021.JPG",3648,2736,"2019:09:05 12:55:42"
"62",1993.8,2234.4,2351.7,2314.15263157895,2422.95,2473.2,2,21,"IMAG0021.JPG","IMAG0021.JPG",3648,2736,"2019:09:05 12:55:42"
"63",2824.2,3114.3,3190.2,3230.20540540541,3362.1,3748.2,3,21,"IMAG0021.JPG","IMAG0021.JPG",3648,2736,"2019:09:05 12:55:42"
"64",2363.4,2863.8,3099,3044.05945945946,3244.8,3506.4,1,22,"IMAG0022.JPG","IMAG0022.JPG",3648,2736,"2019:09:05 14:55:41"
"65",2188.8,2195.85,2479.2,2462.71578947368,2656.05,2803.8,2,22,"IMAG0022.JPG","IMAG0022.JPG",3648,2736,"2019:09:05 14:55:41"
"66",2625,2730.75,2760.9,2864.59459459459,2952.45,3327.6,3,22,"IMAG0022.JPG","IMAG0022.JPG",3648,2736,"2019:09:05 14:55:41"
"67",1066.8,1110,1173.6,1483.63783783784,1812,2535,1,23,"IMAG0023.JPG","IMAG0023.JPG",3648,2736,"2019:09:05 16:55:42"
"68",2322,2539.2,2655.3,2626.37368421053,2720.1,2917.2,2,23,"IMAG0023.JPG","IMAG0023.JPG",3648,2736,"2019:09:05 16:55:42"
"69",2738.4,3071.55,3218.4,3219.73783783784,3436.65,3573.6,3,23,"IMAG0023.JPG","IMAG0023.JPG",3648,2736,"2019:09:05 16:55:42"
"70",1323,1424.4,1611.6,1913.41621621622,2549.4,2929.8,1,24,"IMAG0024.JPG","IMAG0024.JPG",3648,2736,"2019:09:05 18:55:43"
"71",1588.2,1776,2358.3,2486.7,3211.05,3553.8,2,24,"IMAG0024.JPG","IMAG0024.JPG",3648,2736,"2019:09:05 18:55:43"
"72",1473,1900.2,1937.7,1984.54054054054,2040.6,2455.8,3,24,"IMAG0024.JPG","IMAG0024.JPG",3648,2736,"2019:09:05 18:55:43"
"73",1509,1689.6,2058,2122.73513513514,2569.8,2817.6,1,25,"IMAG0025.JPG","IMAG0025.JPG",3648,2736,"2019:09:05 20:55:42"
"74",1729.8,2111.7,2970.6,2739.63157894737,3214.35,3763.8,2,25,"IMAG0025.JPG","IMAG0025.JPG",3648,2736,"2019:09:05 20:55:42"
"75",1324.2,1649.1,1796.1,1765.39459459459,1925.1,2059.8,3,25,"IMAG0025.JPG","IMAG0025.JPG",3648,2736,"2019:09:05 20:55:42"
"76",1820.4,2049,2209.8,2421.34054054054,2904,3135,1,26,"IMAG0026.JPG","IMAG0026.JPG",3648,2736,"2019:09:05 22:55:42"
"77",1675.2,2261.85,2531.7,2416.65789473684,2698.2,2887.2,2,26,"IMAG0026.JPG","IMAG0026.JPG",3648,2736,"2019:09:05 22:55:42"
"78",1316.4,1449.9,1529.4,1574.21351351351,1698,1966.2,3,26,"IMAG0026.JPG","IMAG0026.JPG",3648,2736,"2019:09:05 22:55:42"
"79",1651.2,1809,2169.6,2248.63783783784,2788.8,3016.2,1,27,"IMAG0027.JPG","IMAG0027.JPG",3648,2736,"2019:09:06 00:55:43"
"80",1899.6,2151.3,2403.9,2435.55789473684,2790.75,2982,2,27,"IMAG0027.JPG","IMAG0027.JPG",3648,2736,"2019:09:06 00:55:43"
"81",1618.2,1681.65,1810.5,1848.37297297297,1961.25,2187,3,27,"IMAG0027.JPG","IMAG0027.JPG",3648,2736,"2019:09:06 00:55:43"
"82",1494.6,1600.8,2039.4,2098.21621621622,2549.4,2878.8,1,28,"IMAG0028.JPG","IMAG0028.JPG",3648,2736,"2019:09:06 02:55:42"
"83",1737,2093.4,2928.3,2769.99473684211,3298.05,3747,2,28,"IMAG0028.JPG","IMAG0028.JPG",3648,2736,"2019:09:06 02:55:42"
"84",1735.2,1846.05,1988.7,1993.7027027027,2106,2422.8,3,28,"IMAG0028.JPG","IMAG0028.JPG",3648,2736,"2019:09:06 02:55:42"
"85",1810.8,1857.6,2341.2,2339.4,2693.4,3013.8,1,29,"IMAG0029.JPG","IMAG0029.JPG",3648,2736,"2019:09:06 04:55:42"
"86",1623.6,1872.75,2787.3,2499.36315789474,2985,3178.2,2,29,"IMAG0029.JPG","IMAG0029.JPG",3648,2736,"2019:09:06 04:55:42"
"87",1801.8,1991.85,2170.8,2205.96486486486,2337.6,2772.6,3,29,"IMAG0029.JPG","IMAG0029.JPG",3648,2736,"2019:09:06 04:55:42"
"88",609.6,676.2,862.2,1168.71891891892,1701.6,2404.2,1,30,"IMAG0030.JPG","IMAG0030.JPG",3648,2736,"2019:09:06 06:55:41"
"89",2076.6,2319.15,2571.6,2492.93684210526,2655.45,2758.2,2,30,"IMAG0030.JPG","IMAG0030.JPG",3648,2736,"2019:09:06 06:55:41"
"90",3157.8,3354.15,3594.3,3568.34594594595,3725.25,4333.8,3,30,"IMAG0030.JPG","IMAG0030.JPG",3648,2736,"2019:09:06 06:55:41"
"91",1884.6,1932,2077.8,2449.05405405405,2910.6,3649.8,1,31,"IMAG0031.JPG","IMAG0031.JPG",3648,2736,"2019:09:06 08:55:41"
"92",1999.8,2100.15,2413.2,2383.18421052632,2619.75,2805,2,31,"IMAG0031.JPG","IMAG0031.JPG",3648,2736,"2019:09:06 08:55:41"
"93",2022,2128.5,2993.7,2846.9027027027,3354.75,4308,3,31,"IMAG0031.JPG","IMAG0031.JPG",3648,2736,"2019:09:06 08:55:41"
"94",558.6,618.6,1047,996.681081081081,1276.2,1551.6,1,32,"IMAG0032.JPG","IMAG0032.JPG",3648,2736,"2019:09:06 10:55:42"
"95",1774.8,1890.6,2070.6,2093.57368421053,2275.95,2735.4,2,32,"IMAG0032.JPG","IMAG0032.JPG",3648,2736,"2019:09:06 10:55:42"
"96",1708.2,2065.05,2547.6,2520.87567567568,2983.8,3440.4,3,32,"IMAG0032.JPG","IMAG0032.JPG",3648,2736,"2019:09:06 10:55:42"
"97",2265.6,2701.2,2946.6,2899.81621621622,3166.2,3280.8,1,33,"IMAG0033.JPG","IMAG0033.JPG",3648,2736,"2019:09:06 12:55:42"
"98",2417.4,2546.25,2903.7,2852.95263157895,3093.9,3213.6,2,33,"IMAG0033.JPG","IMAG0033.JPG",3648,2736,"2019:09:06 12:55:42"
"99",1355.4,1648.05,2193,2241.27567567568,2809.05,3286.8,3,33,"IMAG0033.JPG","IMAG0033.JPG",3648,2736,"2019:09:06 12:55:42"
"100",2652,2928,3031.8,3105.04864864865,3238.2,3646.2,1,34,"IMAG0034.JPG","IMAG0034.JPG",3648,2736,"2019:09:06 14:55:41"
"101",2090.4,2496.6,2575.5,2557.45263157895,2728.8,2826.6,2,34,"IMAG0034.JPG","IMAG0034.JPG",3648,2736,"2019:09:06 14:55:41"
"102",2636.4,2887.8,3057.3,3169.32162162162,3362.1,3927.6,3,34,"IMAG0034.JPG","IMAG0034.JPG",3648,2736,"2019:09:06 14:55:41"
"103",1659.6,1925.4,2428.8,2333.64324324324,2725.2,2794.8,1,35,"IMAG0035.JPG","IMAG0035.JPG",3648,2736,"2019:09:06 16:55:42"
"104",2313.6,2424.3,2564.4,2626.5,2905.05,3022.2,2,35,"IMAG0035.JPG","IMAG0035.JPG",3648,2736,"2019:09:06 16:55:42"
"105",2548.8,2697.15,2996.4,2940.84324324324,3126,3442.8,3,35,"IMAG0035.JPG","IMAG0035.JPG",3648,2736,"2019:09:06 16:55:42"
"106",1437,1472.4,1726.2,1846.45945945946,2136,2684.4,1,36,"IMAG0036.JPG","IMAG0036.JPG",3648,2736,"2019:09:06 18:55:42"
"107",2320.2,2604.75,2732.4,2690.49473684211,2828.85,2908.2,2,36,"IMAG0036.JPG","IMAG0036.JPG",3648,2736,"2019:09:06 18:55:42"
"108",1389.6,1492.2,1787.4,1772.44054054054,2056.65,2242.2,3,36,"IMAG0036.JPG","IMAG0036.JPG",3648,2736,"2019:09:06 18:55:42"
"109",1260,1376.4,1612.8,1817.91891891892,2264.4,2571.6,1,37,"IMAG0037.JPG","IMAG0037.JPG",3648,2736,"2019:09:06 20:55:43"
"110",1533.6,1679.4,2144.4,2121.6,2489.1,2914.2,2,37,"IMAG0037.JPG","IMAG0037.JPG",3648,2736,"2019:09:06 20:55:43"
"111",1269.6,1464.45,1881.6,1763.82972972973,1978.2,2134.2,3,37,"IMAG0037.JPG","IMAG0037.JPG",3648,2736,"2019:09:06 20:55:43"
"112",1515.6,1698.6,2298,2180.41621621622,2590.8,2856,1,38,"IMAG0038.JPG","IMAG0038.JPG",3648,2736,"2019:09:06 22:55:42"
"113",1690.8,2020.8,2987.4,2773.32631578947,3349.8,3891,2,38,"IMAG0038.JPG","IMAG0038.JPG",3648,2736,"2019:09:06 22:55:42"
"114",1782,1921.2,2002.5,2091.40540540541,2311.5,2565,3,38,"IMAG0038.JPG","IMAG0038.JPG",3648,2736,"2019:09:06 22:55:42"
"115",1564.2,1633.8,1702.2,1812.68108108108,1829.4,2653.8,1,39,"IMAG0039.JPG","IMAG0039.JPG",3648,2736,"2019:09:07 00:55:42"
"116",2424,2506.05,2628.6,2626.5,2747.25,2811,2,39,"IMAG0039.JPG","IMAG0039.JPG",3648,2736,"2019:09:07 00:55:42"
"117",1702.2,2036.7,2130,2193.67297297297,2351.85,2721.6,3,39,"IMAG0039.JPG","IMAG0039.JPG",3648,2736,"2019:09:07 00:55:42"
"118",1294.2,1421.4,1554,1676.41621621622,1970.4,2170.2,1,40,"IMAG0040.JPG","IMAG0040.JPG",3648,2736,"2019:09:07 02:55:42"
"119",2137.2,2192.85,2274.9,2405.76315789474,2463.9,2998.2,2,40,"IMAG0040.JPG","IMAG0040.JPG",3648,2736,"2019:09:07 02:55:42"
"120",1512.6,2004.9,2409.6,2286.28378378378,2510.1,2820,3,40,"IMAG0040.JPG","IMAG0040.JPG",3648,2736,"2019:09:07 02:55:42"
"121",1494.6,1596,1692,1804.49189189189,1960.2,2559.6,1,41,"IMAG0041.JPG","IMAG0041.JPG",3648,2736,"2019:09:07 04:55:43"
"122",2062.2,2271.9,2502.6,2587.21578947368,2962.5,3164.4,2,41,"IMAG0041.JPG","IMAG0041.JPG",3648,2736,"2019:09:07 04:55:43"
"123",1736.4,1941.3,2069.1,2156.87837837838,2347.05,2745,3,41,"IMAG0041.JPG","IMAG0041.JPG",3648,2736,"2019:09:07 04:55:43"
"124",1686,1854,1975.2,2076.55135135135,2232,2620.2,1,42,"IMAG0042.JPG","IMAG0042.JPG",3648,2736,"2019:09:07 06:55:41"
"125",1519.8,1767.45,2152.2,2012.74736842105,2220,2259,2,42,"IMAG0042.JPG","IMAG0042.JPG",3648,2736,"2019:09:07 06:55:41"
"126",2032.2,2244.3,2740.2,2658.25135135135,2987.25,4339.2,3,42,"IMAG0042.JPG","IMAG0042.JPG",3648,2736,"2019:09:07 06:55:41"
"127",946.2,1074.6,1693.2,1804.11891891892,2329.8,3229.2,1,43,"IMAG0043.JPG","IMAG0043.JPG",3648,2736,"2019:09:07 08:55:41"
"128",1986,2091,2525.7,2504.60526315789,2941.8,3042.6,2,43,"IMAG0043.JPG","IMAG0043.JPG",3648,2736,"2019:09:07 08:55:41"
"129",1587,1652.7,3040.5,2664.23513513514,3549.15,4386.6,3,43,"IMAG0043.JPG","IMAG0043.JPG",3648,2736,"2019:09:07 08:55:41"
"130",426.6,1542,2616.6,2382.37297297297,2890.8,4239.6,1,44,"IMAG0044.JPG","IMAG0044.JPG",3648,2736,"2019:09:07 09:56:40"
"131",1753.2,1906.2,1943.4,1947.17368421053,2016.15,2083.8,2,44,"IMAG0044.JPG","IMAG0044.JPG",3648,2736,"2019:09:07 09:56:40"
"132",1693.2,1960.95,2415,2387.64324324324,2643.15,3288,3,44,"IMAG0044.JPG","IMAG0044.JPG",3648,2736,"2019:09:07 09:56:40"
"133",2231.4,2392.8,3189,3030.89189189189,3446.4,3748.8,1,45,"IMAG0045.JPG","IMAG0045.JPG",3648,2736,"2019:09:07 09:58:32"
"134",1709.4,1952.7,2000.1,2005.02631578947,2136,2281.8,2,45,"IMAG0045.JPG","IMAG0045.JPG",3648,2736,"2019:09:07 09:58:32"
"135",1742.4,1903.8,2412.9,2604.56756756757,2809.65,4349.4,3,45,"IMAG0045.JPG","IMAG0045.JPG",3648,2736,"2019:09:07 09:58:32"
"136",1831.2,1939.8,2910,2727.38918918919,3309,3732.6,1,46,"IMAG0046.JPG","IMAG0046.JPG",3648,2736,"2019:09:07 10:01:39"
"137",1703.4,1885.5,1926.6,1944.94736842105,2045.25,2101.8,2,46,"IMAG0046.JPG","IMAG0046.JPG",3648,2736,"2019:09:07 10:01:39"
"138",1789.8,1938.3,2625.9,2754.14594594595,3464.55,4592.4,3,46,"IMAG0046.JPG","IMAG0046.JPG",3648,2736,"2019:09:07 10:01:39"
"139",1221.6,1281.6,1534.8,1537.36216216216,1739.4,2160.6,1,47,"IMAG0047.JPG","IMAG0047.JPG",3648,2736,"2019:09:07 10:09:35"
"140",1465.8,1818.15,2069.4,2268.34736842105,2523.3,3852.6,2,47,"IMAG0047.JPG","IMAG0047.JPG",3648,2736,"2019:09:07 10:09:35"
"141",2457.6,2623.2,2814,2931.84324324324,3128.55,3876,3,47,"IMAG0047.JPG","IMAG0047.JPG",3648,2736,"2019:09:07 10:09:35"
"142",2104.8,2435.4,3196.8,2886.92432432432,3279.6,3384.6,1,48,"IMAG0048.JPG","IMAG0048.JPG",3648,2736,"2019:09:07 10:28:37"
"143",2029.8,2089.8,2128.2,2184.12631578947,2179.35,2980.2,2,48,"IMAG0048.JPG","IMAG0048.JPG",3648,2736,"2019:09:07 10:28:37"
"144",1766.4,2017.95,2577.3,2555.48108108108,2941.65,3636.6,3,48,"IMAG0048.JPG","IMAG0048.JPG",3648,2736,"2019:09:07 10:28:37"
"145",1534.8,1952.4,3157.2,2860.31351351351,3525.6,4082.4,1,49,"IMAG0049.JPG","IMAG0049.JPG",3648,2736,"2019:09:07 10:29:53"
"146",2157,2228.55,2553.3,2594.96842105263,2909.7,3190.2,2,49,"IMAG0049.JPG","IMAG0049.JPG",3648,2736,"2019:09:07 10:29:53"
"147",1620,1862.7,2067.6,2335.78378378378,2767.95,3471.6,3,49,"IMAG0049.JPG","IMAG0049.JPG",3648,2736,"2019:09:07 10:29:53"
"148",1800.6,1999.8,2998.8,2828.43243243243,3452.4,3849,1,50,"IMAG0050.JPG","IMAG0050.JPG",3648,2736,"2019:09:07 10:30:05"
"149",2272.8,2380.5,2734.5,2821.65789473684,3239.55,3609,2,50,"IMAG0050.JPG","IMAG0050.JPG",3648,2736,"2019:09:07 10:30:05"
"150",1832.4,2230.05,2853.9,2772,3255.75,3772.8,3,50,"IMAG0050.JPG","IMAG0050.JPG",3648,2736,"2019:09:07 10:30:05"
"151",1872.6,2649.6,3001.8,2827.00540540541,3093.6,3272.4,1,51,"IMAG0051.JPG","IMAG0051.JPG",3648,2736,"2019:09:07 10:30:21"
"152",1766.4,1963.65,2027.4,2053.40526315789,2123.25,2467.2,2,51,"IMAG0051.JPG","IMAG0051.JPG",3648,2736,"2019:09:07 10:30:21"
"153",1799.4,2100.9,2539.8,2574.58378378378,2870.1,3531,3,51,"IMAG0051.JPG","IMAG0051.JPG",3648,2736,"2019:09:07 10:30:21"
"154",2214,2384.4,2913,2811.71351351351,3021,3428.4,1,52,"IMAG0052.JPG","IMAG0052.JPG",3648,2736,"2019:09:07 10:36:08"
"155",2280.6,2399.1,2473.2,2701.23157894737,3218.7,3321,2,52,"IMAG0052.JPG","IMAG0052.JPG",3648,2736,"2019:09:07 10:36:08"
"156",1393.2,1637.25,2008.2,2216.05135135135,2612.7,3472.8,3,52,"IMAG0052.JPG","IMAG0052.JPG",3648,2736,"2019:09:07 10:36:08"
"157",569.4,925.2,1361.4,1506,2088.6,2632.8,1,53,"IMAG0053.JPG","IMAG0053.JPG",3648,2736,"2019:09:07 10:37:42"
"158",1864.8,1926.75,1963.2,2026.48421052632,2091.15,2608.8,2,53,"IMAG0053.JPG","IMAG0053.JPG",3648,2736,"2019:09:07 10:37:42"
"159",1596.6,1858.95,2127.3,2431.88108108108,2973.15,3674.4,3,53,"IMAG0053.JPG","IMAG0053.JPG",3648,2736,"2019:09:07 10:37:42"
"160",494.4,520.2,904.2,1029.85945945946,1560,1993.2,1,54,"IMAG0054.JPG","IMAG0054.JPG",3648,2736,"2019:09:07 10:55:43"
"161",1897.2,1974.15,2128.8,2165.60526315789,2259,3115.8,2,54,"IMAG0054.JPG","IMAG0054.JPG",3648,2736,"2019:09:07 10:55:43"
"162",2031,2285.7,2574,2596.20810810811,2851.65,3421.8,3,54,"IMAG0054.JPG","IMAG0054.JPG",3648,2736,"2019:09:07 10:55:43"
"163",579,1015.2,1273.2,1507.2972972973,1623,3135,1,55,"IMAG0055.JPG","IMAG0055.JPG",3648,2736,"2019:09:07 10:56:40"
"164",1980.6,2374.8,2454.6,2464.05789473684,2575.8,3078.6,2,55,"IMAG0055.JPG","IMAG0055.JPG",3648,2736,"2019:09:07 10:56:40"
"165",1278,1705.2,1953.6,2117.51351351351,2436.6,3064.8,3,55,"IMAG0055.JPG","IMAG0055.JPG",3648,2736,"2019:09:07 10:56:40"
"166",423.6,1124.4,2190,1879.67027027027,2644.8,2791.8,1,56,"IMAG0056.JPG","IMAG0056.JPG",3648,2736,"2019:09:07 11:13:15"
"167",2067,2113.35,2252.4,2230.81578947368,2310.6,2402.4,2,56,"IMAG0056.JPG","IMAG0056.JPG",3648,2736,"2019:09:07 11:13:15"
"168",1233,1526.7,1737.3,1774.19189189189,2045.55,2380.2,3,56,"IMAG0056.JPG","IMAG0056.JPG",3648,2736,"2019:09:07 11:13:15"
