"","min","Q.1","median","mean","Q.3","max","Tree","Picture","SourceFile","FileName","ImageWidth","ImageHeight","CreateDate"
"1",903,908.4,2041.8,1792.2,2562,2686.2,1,1,"IMAG0001.JPG","IMAG0001.JPG",3648,2736,"2019:10:11 14:44:02"
"2",1794,1921.8,2211,2176.60540540541,2337,2481,2,1,"IMAG0001.JPG","IMAG0001.JPG",3648,2736,"2019:10:11 14:44:02"
"3",2063.4,2067,2073,2160.32432432432,2102.7,2706,3,1,"IMAG0001.JPG","IMAG0001.JPG",3648,2736,"2019:10:11 14:44:02"
"4",982.2,1027.2,1981.2,1816.45945945946,2515.2,2661,1,2,"IMAG0002.JPG","IMAG0002.JPG",3648,2736,"2019:10:11 14:44:22"
"5",2154,2211,2217,2414.04324324324,2723.4,2824.8,2,2,"IMAG0002.JPG","IMAG0002.JPG",3648,2736,"2019:10:11 14:44:22"
"6",2067,2067.75,2077.5,2155.94594594595,2105.25,2697,3,2,"IMAG0002.JPG","IMAG0002.JPG",3648,2736,"2019:10:11 14:44:22"
"7",888,960,2015.4,1790.07567567568,2490,2682.6,1,3,"IMAG0003.JPG","IMAG0003.JPG",3648,2736,"2019:10:11 14:44:41"
"8",2130,2190,2199,2379.0972972973,2658.6,2747.4,2,3,"IMAG0003.JPG","IMAG0003.JPG",3648,2736,"2019:10:11 14:44:41"
"9",2046,2048.55,2061,2139.47837837838,2086.8,2688,3,3,"IMAG0003.JPG","IMAG0003.JPG",3648,2736,"2019:10:11 14:44:41"
"10",907.2,948,2054.4,1791.53513513514,2470.8,2691.6,1,4,"IMAG0004.JPG","IMAG0004.JPG",3648,2736,"2019:10:11 14:45:16"
"11",2148,2205,2214,2431.94594594595,2727,2905.2,2,4,"IMAG0004.JPG","IMAG0004.JPG",3648,2736,"2019:10:11 14:45:16"
"12",2058,2059.95,2068.5,2135.58648648649,2093.25,2673,3,4,"IMAG0004.JPG","IMAG0004.JPG",3648,2736,"2019:10:11 14:45:16"
"13",1187.4,1277.4,2130.6,1967.85405405405,2574.6,2761.2,1,5,"IMAG0005.JPG","IMAG0005.JPG",3648,2736,"2019:10:11 14:45:27"
"14",2157,2214,2223,2429.25405405405,2715,2866.8,2,5,"IMAG0005.JPG","IMAG0005.JPG",3648,2736,"2019:10:11 14:45:27"
"15",2067,2070,2081.4,2155.21621621622,2105.4,2700,3,5,"IMAG0005.JPG","IMAG0005.JPG",3648,2736,"2019:10:11 14:45:27"
"16",1036.2,1090.8,2042.4,1896.08108108108,2560.2,2874.6,1,6,"IMAG0006.JPG","IMAG0006.JPG",3648,2736,"2019:10:11 14:45:51"
"17",2127,2187,2196,2367.89189189189,2616,2706,2,6,"IMAG0006.JPG","IMAG0006.JPG",3648,2736,"2019:10:11 14:45:51"
"18",2049,2049,2055,2121.92432432432,2079,2592,3,6,"IMAG0006.JPG","IMAG0006.JPG",3648,2736,"2019:10:11 14:45:51"
"19",3702.6,3862.8,3911.4,3912.56756756757,3990.6,4045.2,1,7,"IMAG0007.JPG","IMAG0007.JPG",3648,2736,"2019:10:11 14:46:11"
"20",2136,2199,2205,2377.50810810811,2655,2751,2,7,"IMAG0007.JPG","IMAG0007.JPG",3648,2736,"2019:10:11 14:46:11"
"21",2048.4,2049.15,2058.3,2132.14054054054,2082.3,2682,3,7,"IMAG0007.JPG","IMAG0007.JPG",3648,2736,"2019:10:11 14:46:11"
"22",934.2,1032,2410.8,2013.30810810811,2693.4,3016.2,1,8,"IMAG0008.JPG","IMAG0008.JPG",3648,2736,"2019:10:11 14:46:33"
"23",1890,2155.8,2190,2191.63783783784,2250,2472,2,8,"IMAG0008.JPG","IMAG0008.JPG",3648,2736,"2019:10:11 14:46:33"
"24",2061,2061,2068.5,2141.75675675676,2093.25,2622,3,8,"IMAG0008.JPG","IMAG0008.JPG",3648,2736,"2019:10:11 14:46:33"
"25",1185,1275,2269.8,2005.24864864865,2587.2,2827.2,1,9,"IMAG0009.JPG","IMAG0009.JPG",3648,2736,"2019:10:11 14:46:45"
"26",2136.6,2203.2,2211,2380.18378378378,2625,2732.4,2,9,"IMAG0009.JPG","IMAG0009.JPG",3648,2736,"2019:10:11 14:46:45"
"27",2067,2067.75,2079.3,2157.27567567568,2100,2658.6,3,9,"IMAG0009.JPG","IMAG0009.JPG",3648,2736,"2019:10:11 14:46:45"
"28",891,897.6,1032,1526.48108108108,2399.4,2491.2,1,10,"IMAG0010.JPG","IMAG0010.JPG",3648,2736,"2019:10:11 16:44:01"
"29",1374,1416,1845,1808.82162162162,2199,2202,2,10,"IMAG0010.JPG","IMAG0010.JPG",3648,2736,"2019:10:11 16:44:01"
"30",2043,2045.4,2049,2111.86216216216,2072.55,2708.4,3,10,"IMAG0010.JPG","IMAG0010.JPG",3648,2736,"2019:10:11 16:44:01"
"31",754.8,895.8,1068.6,1081.18378378378,1220.4,1390.2,1,11,"IMAG0011.JPG","IMAG0011.JPG",3648,2736,"2019:10:11 18:44:02"
"32",1287.6,1347,1590,1683.64864864865,2064,2076,2,11,"IMAG0011.JPG","IMAG0011.JPG",3648,2736,"2019:10:11 18:44:02"
"33",1463.4,1498.95,1549.5,1551.24324324324,1610.85,1654.2,3,11,"IMAG0011.JPG","IMAG0011.JPG",3648,2736,"2019:10:11 18:44:02"
"34",956.4,1105.8,1602,1435.55675675676,1684.8,1764.6,1,12,"IMAG0012.JPG","IMAG0012.JPG",3648,2736,"2019:10:11 20:44:02"
"35",1299,1357.2,1593.6,1711.58918918919,2107.8,2139.6,2,12,"IMAG0012.JPG","IMAG0012.JPG",3648,2736,"2019:10:11 20:44:02"
"36",1596.6,1657.2,1694.1,1682.57837837838,1711.8,1756.8,3,12,"IMAG0012.JPG","IMAG0012.JPG",3648,2736,"2019:10:11 20:44:02"
"37",555.6,788.4,1155,1015.8,1207.8,1315.2,1,13,"IMAG0013.JPG","IMAG0013.JPG",3648,2736,"2019:10:11 22:44:03"
"38",1302,1351.8,1728,1724.77297297297,2094,2151,2,13,"IMAG0013.JPG","IMAG0013.JPG",3648,2736,"2019:10:11 22:44:03"
"39",1485,1537.8,1542,1559.7,1585.5,1653.6,3,13,"IMAG0013.JPG","IMAG0013.JPG",3648,2736,"2019:10:11 22:44:03"
"40",804,946.8,1157.4,1100.93513513514,1239,1330.2,1,14,"IMAG0014.JPG","IMAG0014.JPG",3648,2736,"2019:10:12 00:44:02"
"41",1338,1377.6,2043,1788.25945945946,2100,2112,2,14,"IMAG0014.JPG","IMAG0014.JPG",3648,2736,"2019:10:12 00:44:02"
"42",1509,1522.5,1633.5,1603.03783783784,1670.4,1712.4,3,14,"IMAG0014.JPG","IMAG0014.JPG",3648,2736,"2019:10:12 00:44:02"
"43",679.8,918.6,1241.4,1163.83783783784,1393.2,1499.4,1,15,"IMAG0015.JPG","IMAG0015.JPG",3648,2736,"2019:10:12 02:44:03"
"44",1278,1326,1815,1692.34054054054,2017.2,2057.4,2,15,"IMAG0015.JPG","IMAG0015.JPG",3648,2736,"2019:10:12 02:44:03"
"45",1479,1509.75,1527.9,1538.58648648649,1578.45,1604.4,3,15,"IMAG0015.JPG","IMAG0015.JPG",3648,2736,"2019:10:12 02:44:03"
"46",1023,1261.2,1656,1517.77297297297,1732.8,1795.2,1,16,"IMAG0016.JPG","IMAG0016.JPG",3648,2736,"2019:10:12 04:44:03"
"47",1296,1353,1867.2,1736.57837837838,2085,2127,2,16,"IMAG0016.JPG","IMAG0016.JPG",3648,2736,"2019:10:12 04:44:03"
"48",1419,1434,1440,1462.07027027027,1491.45,1517.4,3,16,"IMAG0016.JPG","IMAG0016.JPG",3648,2736,"2019:10:12 04:44:03"
"49",881.4,888,903,1144.94594594595,1189.2,2215.2,1,17,"IMAG0017.JPG","IMAG0017.JPG",3648,2736,"2019:10:12 06:44:02"
"50",1462.2,1845,2145.6,2007.79459459459,2181,2223,2,17,"IMAG0017.JPG","IMAG0017.JPG",3648,2736,"2019:10:12 06:44:02"
"51",2070,2070,2076.6,2166.77027027027,2099.55,2894.4,3,17,"IMAG0017.JPG","IMAG0017.JPG",3648,2736,"2019:10:12 06:44:02"
"52",855,863.4,872.4,1149.68108108108,1112.4,2488.8,1,18,"IMAG0018.JPG","IMAG0018.JPG",3648,2736,"2019:10:12 08:44:01"
"53",1380,1514.4,1917,1842.58378378378,2214,2223,2,18,"IMAG0018.JPG","IMAG0018.JPG",3648,2736,"2019:10:12 08:44:01"
"54",2067,2073,2082,2181.94054054054,2102.25,2896.2,3,18,"IMAG0018.JPG","IMAG0018.JPG",3648,2736,"2019:10:12 08:44:01"
"55",831,834,1843.8,1597.24864864865,2220,2352.6,1,19,"IMAG0019.JPG","IMAG0019.JPG",3648,2736,"2019:10:12 10:44:01"
"56",1371,1860,2205,2004.24324324324,2205,2217,2,19,"IMAG0019.JPG","IMAG0019.JPG",3648,2736,"2019:10:12 10:44:01"
"57",2064,2073.6,2082,2190.34054054054,2248.2,2634,3,19,"IMAG0019.JPG","IMAG0019.JPG",3648,2736,"2019:10:12 10:44:01"
"58",1833,2271.6,2467.2,2489.64324324324,2661.6,3327,1,20,"IMAG0020.JPG","IMAG0020.JPG",3648,2736,"2019:10:12 12:44:00"
"59",1988.4,2163,2169,2259.81081081081,2372.4,2643,2,20,"IMAG0020.JPG","IMAG0020.JPG",3648,2736,"2019:10:12 12:44:00"
"60",2034,2034,2043,2149.53243243243,2093.25,2631,3,20,"IMAG0020.JPG","IMAG0020.JPG",3648,2736,"2019:10:12 12:44:00"
"61",1047.6,1095,1787.4,1839.22702702703,2575.2,2675.4,1,21,"IMAG0021.JPG","IMAG0021.JPG",3648,2736,"2019:10:12 14:44:00"
"62",1756.8,2134.8,2172,2112,2195.4,2284.8,2,21,"IMAG0021.JPG","IMAG0021.JPG",3648,2736,"2019:10:12 14:44:00"
"63",2049,2057.1,2080.5,2171.26216216216,2189.25,2610.6,3,21,"IMAG0021.JPG","IMAG0021.JPG",3648,2736,"2019:10:12 14:44:00"
"64",850.2,876,2006.4,1673.15675675676,2356.2,2430,1,22,"IMAG0022.JPG","IMAG0022.JPG",3648,2736,"2019:10:12 16:44:01"
"65",1350,1511.4,2124,1883.20540540541,2175,2184,2,22,"IMAG0022.JPG","IMAG0022.JPG",3648,2736,"2019:10:12 16:44:01"
"66",2025,2030.1,2040,2129.10810810811,2052,2755.2,3,22,"IMAG0022.JPG","IMAG0022.JPG",3648,2736,"2019:10:12 16:44:01"
"67",714.6,1095,1398,1346.41621621622,1585.2,1809,1,23,"IMAG0023.JPG","IMAG0023.JPG",3648,2736,"2019:10:12 18:44:02"
"68",1144.8,1205.4,1279.8,1504.52432432432,1914,1975.2,2,23,"IMAG0023.JPG","IMAG0023.JPG",3648,2736,"2019:10:12 18:44:02"
"69",1374,1403.25,1455.6,1449.48648648649,1489.95,1548,3,23,"IMAG0023.JPG","IMAG0023.JPG",3648,2736,"2019:10:12 18:44:02"
"70",1087.8,1291.8,1564.8,1503.6,1657.8,1821,1,24,"IMAG0024.JPG","IMAG0024.JPG",3648,2736,"2019:10:12 20:44:03"
"71",1143.6,1177.8,1189.8,1456.91351351351,1884.6,1987.2,2,24,"IMAG0024.JPG","IMAG0024.JPG",3648,2736,"2019:10:12 20:44:03"
"72",1382.4,1421.55,1470.6,1492.51621621622,1564.2,1641.6,3,24,"IMAG0024.JPG","IMAG0024.JPG",3648,2736,"2019:10:12 20:44:03"
"73",1003.8,1141.2,1259.4,1249.1027027027,1366.2,1485.6,1,25,"IMAG0025.JPG","IMAG0025.JPG",3648,2736,"2019:10:12 22:44:02"
"74",1116.6,1194,1243.8,1423.2972972973,1839.6,2020.2,2,25,"IMAG0025.JPG","IMAG0025.JPG",3648,2736,"2019:10:12 22:44:02"
"75",1509,1540.65,1612.2,1602,1651.5,1699.2,3,25,"IMAG0025.JPG","IMAG0025.JPG",3648,2736,"2019:10:12 22:44:02"
"76",1889.4,2100.6,2306.4,2484.22702702703,2834.4,3610.2,1,26,"IMAG0026.JPG","IMAG0026.JPG",3648,2736,"2019:10:13 00:44:02"
"77",1131,1155.6,1195.8,1353.37297297297,1414.2,1989.6,2,26,"IMAG0026.JPG","IMAG0026.JPG",3648,2736,"2019:10:13 00:44:02"
"78",1372.8,1398.75,1449.9,1446.08918918919,1481.7,1530,3,26,"IMAG0026.JPG","IMAG0026.JPG",3648,2736,"2019:10:13 00:44:02"
"79",1060.8,1224,1447.2,1524.82702702703,1865.4,1978.2,1,27,"IMAG0027.JPG","IMAG0027.JPG",3648,2736,"2019:10:13 02:44:03"
"80",1134.6,1182,1192.8,1382.74054054054,1590.6,2014.8,2,27,"IMAG0027.JPG","IMAG0027.JPG",3648,2736,"2019:10:13 02:44:03"
"81",1341,1429.5,1463.1,1459.36216216216,1503.45,1588.2,3,27,"IMAG0027.JPG","IMAG0027.JPG",3648,2736,"2019:10:13 02:44:03"
"82",957,1190.4,1253.4,1297.02162162162,1416.6,1654.2,1,28,"IMAG0028.JPG","IMAG0028.JPG",3648,2736,"2019:10:13 04:44:02"
"83",1164.6,1201.8,1209,1364.33513513514,1418.4,1940.4,2,28,"IMAG0028.JPG","IMAG0028.JPG",3648,2736,"2019:10:13 04:44:02"
"84",1363.2,1378.8,1403.7,1424.80540540541,1460.55,1567.8,3,28,"IMAG0028.JPG","IMAG0028.JPG",3648,2736,"2019:10:13 04:44:02"
"85",1915.2,2050.2,2398.2,2285.64324324324,2440.2,2566.2,1,29,"IMAG0029.JPG","IMAG0029.JPG",3648,2736,"2019:10:13 06:44:01"
"86",1338,1794.6,2118,1947.42162162162,2151,2163,2,29,"IMAG0029.JPG","IMAG0029.JPG",3648,2736,"2019:10:13 06:44:01"
"87",2019,2022,2032.5,2140.23243243243,2046,2631,3,29,"IMAG0029.JPG","IMAG0029.JPG",3648,2736,"2019:10:13 06:44:01"
"88",776.4,784.2,1017.6,1433.62702702703,2181.6,2724,1,30,"IMAG0030.JPG","IMAG0030.JPG",3648,2736,"2019:10:13 08:44:01"
"89",1338,1662,1967.4,1863.95675675676,2131.8,2163,2,30,"IMAG0030.JPG","IMAG0030.JPG",3648,2736,"2019:10:13 08:44:01"
"90",2004,2007,2019,2104.01351351351,2037,2574,3,30,"IMAG0030.JPG","IMAG0030.JPG",3648,2736,"2019:10:13 08:44:01"
"91",819.6,857.4,1014.6,1435.57297297297,2189.4,2322.6,1,31,"IMAG0031.JPG","IMAG0031.JPG",3648,2736,"2019:10:13 10:44:00"
"92",1356.6,1627.2,2148,1978.44324324324,2229.6,2377.2,2,31,"IMAG0031.JPG","IMAG0031.JPG",3648,2736,"2019:10:13 10:44:00"
"93",2037,2050.35,2070.6,2170.85675675676,2186.7,2724.6,3,31,"IMAG0031.JPG","IMAG0031.JPG",3648,2736,"2019:10:13 10:44:00"
"94",831,833.4,834,939,909,1582.2,1,32,"IMAG0032.JPG","IMAG0032.JPG",3648,2736,"2019:10:13 12:44:01"
"95",1822.8,1911,2136.6,2246.96756756757,2547,2858.4,2,32,"IMAG0032.JPG","IMAG0032.JPG",3648,2736,"2019:10:13 12:44:01"
"96",1986,1986,1995,2234.44054054054,2549.1,2893.8,3,32,"IMAG0032.JPG","IMAG0032.JPG",3648,2736,"2019:10:13 12:44:01"
"97",789,795,825,1255.58918918919,1901.4,2122.8,1,33,"IMAG0033.JPG","IMAG0033.JPG",3648,2736,"2019:10:13 14:44:01"
"98",2115,2184,2669.4,2554.23243243243,2938.8,2986.2,2,33,"IMAG0033.JPG","IMAG0033.JPG",3648,2736,"2019:10:13 14:44:01"
"99",2013,2025,2078.4,2260.71081081081,2306.7,3095.4,3,33,"IMAG0033.JPG","IMAG0033.JPG",3648,2736,"2019:10:13 14:44:01"
"100",1939.2,2000.4,2242.8,2179.8972972973,2322,2383.8,1,34,"IMAG0034.JPG","IMAG0034.JPG",3648,2736,"2019:10:13 16:44:01"
"101",2103,2145,2594.4,2529.11351351351,2860.2,2913,2,34,"IMAG0034.JPG","IMAG0034.JPG",3648,2736,"2019:10:13 16:44:01"
"102",1995,1998,2007,2142.44594594595,2083.65,2862,3,34,"IMAG0034.JPG","IMAG0034.JPG",3648,2736,"2019:10:13 16:44:01"
"103",1081.8,1186.2,1642.8,1609.1027027027,1999.8,2155.8,1,35,"IMAG0035.JPG","IMAG0035.JPG",3648,2736,"2019:10:13 18:44:02"
"104",1207.2,1248.6,1604.4,1624.11891891892,1986,2056.8,2,35,"IMAG0035.JPG","IMAG0035.JPG",3648,2736,"2019:10:13 18:44:02"
"105",1429.8,1479.3,1556.1,1557.22702702703,1640.1,1659,3,35,"IMAG0035.JPG","IMAG0035.JPG",3648,2736,"2019:10:13 18:44:02"
"106",955.2,1240.8,1442.4,1430.80540540541,1654.2,1866,1,36,"IMAG0036.JPG","IMAG0036.JPG",3648,2736,"2019:10:13 20:44:02"
"107",1230,1256.4,1777.2,1692.47027027027,2054.4,2166.6,2,36,"IMAG0036.JPG","IMAG0036.JPG",3648,2736,"2019:10:13 20:44:02"
"108",1446,1492.8,1566.3,1546.04594594595,1584,1621.2,3,36,"IMAG0036.JPG","IMAG0036.JPG",3648,2736,"2019:10:13 20:44:02"
"109",1013.4,1122,1437,1359.45405405405,1570.8,1615.2,1,37,"IMAG0037.JPG","IMAG0037.JPG",3648,2736,"2019:10:13 22:44:02"
"110",1134.6,1159.8,1416.6,1578.32432432432,2035.8,2101.8,2,37,"IMAG0037.JPG","IMAG0037.JPG",3648,2736,"2019:10:13 22:44:02"
"111",1368,1398.9,1484.1,1471.24054054054,1538.25,1587,3,37,"IMAG0037.JPG","IMAG0037.JPG",3648,2736,"2019:10:13 22:44:02"
"112",775.2,1207.8,1612.8,1444.58918918919,1681.2,1840.2,1,38,"IMAG0038.JPG","IMAG0038.JPG",3648,2736,"2019:10:14 00:44:03"
"113",1180.8,1212,1491,1642.62162162162,2097,2184,2,38,"IMAG0038.JPG","IMAG0038.JPG",3648,2736,"2019:10:14 00:44:03"
"114",1500.6,1561.05,1589.7,1593.24324324324,1614.15,1692.6,3,38,"IMAG0038.JPG","IMAG0038.JPG",3648,2736,"2019:10:14 00:44:03"
"115",1960.2,2271,2545.2,2742.47027027027,3174,3967.8,1,39,"IMAG0039.JPG","IMAG0039.JPG",3648,2736,"2019:10:14 02:44:02"
"116",1092,1100.4,1139.4,1334.4972972973,1745.4,1893,2,39,"IMAG0039.JPG","IMAG0039.JPG",3648,2736,"2019:10:14 02:44:02"
"117",1513.8,1547.4,1569,1570.13513513514,1592.85,1614,3,39,"IMAG0039.JPG","IMAG0039.JPG",3648,2736,"2019:10:14 02:44:02"
"118",1040.4,1102.8,1524.6,1448.04324324324,1779,1839.6,1,40,"IMAG0040.JPG","IMAG0040.JPG",3648,2736,"2019:10:14 04:44:02"
"119",1130.4,1176,1216.2,1502.59459459459,1898.4,2021.4,2,40,"IMAG0040.JPG","IMAG0040.JPG",3648,2736,"2019:10:14 04:44:02"
"120",1476.6,1514.4,1546.8,1551.08918918919,1579.8,1660.8,3,40,"IMAG0040.JPG","IMAG0040.JPG",3648,2736,"2019:10:14 04:44:02"
"121",1219.2,1267.8,1411.8,1641.08108108108,2190,2262.6,1,41,"IMAG0041.JPG","IMAG0041.JPG",3648,2736,"2019:10:14 06:44:02"
"122",2076.6,2096.4,2631,2500.47567567568,2793,2814,2,41,"IMAG0041.JPG","IMAG0041.JPG",3648,2736,"2019:10:14 06:44:02"
"123",1956,1962,1968,2057.44054054054,1977,2715,3,41,"IMAG0041.JPG","IMAG0041.JPG",3648,2736,"2019:10:14 06:44:02"
"124",723,768,781.8,1145.22162162162,1333.8,2626.2,1,42,"IMAG0042.JPG","IMAG0042.JPG",3648,2736,"2019:10:14 08:44:01"
"125",1933.2,2017.2,2092.2,2082.84324324324,2160,2211.6,2,42,"IMAG0042.JPG","IMAG0042.JPG",3648,2736,"2019:10:14 08:44:01"
"126",1980,1982.55,1992,2128.91351351351,2129.1,2844,3,42,"IMAG0042.JPG","IMAG0042.JPG",3648,2736,"2019:10:14 08:44:01"
"127",618,624,1382.4,1428.97297297297,2255.4,2342.4,1,43,"IMAG0043.JPG","IMAG0043.JPG",3648,2736,"2019:10:14 10:44:01"
"128",1372.2,1658.4,2033.4,2010.97297297297,2317.2,2584.8,2,43,"IMAG0043.JPG","IMAG0043.JPG",3648,2736,"2019:10:14 10:44:01"
"129",1842,1855.2,1948.5,2015.41621621622,2038.8,2590.2,3,43,"IMAG0043.JPG","IMAG0043.JPG",3648,2736,"2019:10:14 10:44:01"
"130",846.6,906.6,1504.8,1535.09189189189,2169,2219.4,1,44,"IMAG0044.JPG","IMAG0044.JPG",3648,2736,"2019:10:14 12:44:01"
"131",2011.2,2121.6,2490,2517.25945945946,2874.6,3018.6,2,44,"IMAG0044.JPG","IMAG0044.JPG",3648,2736,"2019:10:14 12:44:01"
"132",2090.4,2181.6,2238,2373.91621621622,2608.05,2862.6,3,44,"IMAG0044.JPG","IMAG0044.JPG",3648,2736,"2019:10:14 12:44:01"
"133",714,781.2,790.2,1195.50810810811,1845,2082,1,45,"IMAG0045.JPG","IMAG0045.JPG",3648,2736,"2019:10:14 14:44:01"
"134",2088,2148.6,2754.6,2567.01081081081,2868,2904,2,45,"IMAG0045.JPG","IMAG0045.JPG",3648,2736,"2019:10:14 14:44:01"
"135",1977,1983,2496.9,2416.8972972973,2727.6,3123,3,45,"IMAG0045.JPG","IMAG0045.JPG",3648,2736,"2019:10:14 14:44:01"
"136",1066.8,1168.8,1281.6,1562.69189189189,2116.8,2186.4,1,46,"IMAG0046.JPG","IMAG0046.JPG",3648,2736,"2019:10:14 16:44:01"
"137",2019,2070.6,2482.8,2399.23783783784,2698.2,2754,2,46,"IMAG0046.JPG","IMAG0046.JPG",3648,2736,"2019:10:14 16:44:01"
"138",2174.4,2264.4,2443.8,2502,2778.9,2909.4,3,46,"IMAG0046.JPG","IMAG0046.JPG",3648,2736,"2019:10:14 16:44:01"
"139",1186.2,1388.4,1686.6,1672.76756756757,1978.2,2071.8,1,47,"IMAG0047.JPG","IMAG0047.JPG",3648,2736,"2019:10:14 18:44:02"
"140",1897.8,2015.4,2079,2062.52432432432,2135.4,2200.2,2,47,"IMAG0047.JPG","IMAG0047.JPG",3648,2736,"2019:10:14 18:44:02"
"141",1543.8,1600.95,1635.6,1646.15675675676,1692.6,1806.6,3,47,"IMAG0047.JPG","IMAG0047.JPG",3648,2736,"2019:10:14 18:44:02"
"142",823.2,1150.2,1339.2,1310.57837837838,1501.8,1661.4,1,48,"IMAG0048.JPG","IMAG0048.JPG",3648,2736,"2019:10:14 20:44:02"
"143",1577.4,1659,2109.6,1942.75135135135,2179.8,2214,2,48,"IMAG0048.JPG","IMAG0048.JPG",3648,2736,"2019:10:14 20:44:02"
"144",1511.4,1595.55,1635.3,1645.1027027027,1682.4,1827,3,48,"IMAG0048.JPG","IMAG0048.JPG",3648,2736,"2019:10:14 20:44:02"
"145",1104.6,1320,1671,1602.72972972973,1833,2047.8,1,49,"IMAG0049.JPG","IMAG0049.JPG",3648,2736,"2019:10:14 22:44:02"
"146",1545,1640.4,2044.2,1913.85405405405,2071.8,2144.4,2,49,"IMAG0049.JPG","IMAG0049.JPG",3648,2736,"2019:10:14 22:44:02"
"147",1378.8,1467.9,1549.2,1538.61891891892,1610.7,1652.4,3,49,"IMAG0049.JPG","IMAG0049.JPG",3648,2736,"2019:10:14 22:44:02"
"148",1017,1386.6,1590,1534.60540540541,1737.6,1827,1,50,"IMAG0050.JPG","IMAG0050.JPG",3648,2736,"2019:10:15 00:44:02"
"149",1489.2,1573.8,2086.2,1986.45405405405,2295.6,2353.2,2,50,"IMAG0050.JPG","IMAG0050.JPG",3648,2736,"2019:10:15 00:44:02"
"150",1477.2,1561.8,1625.7,1647.25135135135,1728.3,1851.6,3,50,"IMAG0050.JPG","IMAG0050.JPG",3648,2736,"2019:10:15 00:44:02"
"151",1188.6,1340.4,2090.4,1820.4,2161.8,2330.4,1,51,"IMAG0051.JPG","IMAG0051.JPG",3648,2736,"2019:10:15 02:44:02"
"152",2119.8,2185.2,2297.4,2503.78378378378,2694,3529.2,2,51,"IMAG0051.JPG","IMAG0051.JPG",3648,2736,"2019:10:15 02:44:02"
"153",1729.8,1806.9,2037.3,2032.69459459459,2266.65,2383.8,3,51,"IMAG0051.JPG","IMAG0051.JPG",3648,2736,"2019:10:15 02:44:02"
"154",1094.4,1413.6,1576.2,1493.48108108108,1625.4,1683,1,52,"IMAG0052.JPG","IMAG0052.JPG",3648,2736,"2019:10:15 04:44:03"
"155",1375.2,1450.2,1696.2,1703.15675675676,1929.6,1999.2,2,52,"IMAG0052.JPG","IMAG0052.JPG",3648,2736,"2019:10:15 04:44:03"
"156",1549.2,1605.9,1637.4,1646.13243243243,1667.4,1838.4,3,52,"IMAG0052.JPG","IMAG0052.JPG",3648,2736,"2019:10:15 04:44:03"
