"","min","Q.1","median","mean","Q.3","max","Tree","Picture","SourceFile","FileName","ImageWidth","ImageHeight","CreateDate"
"1",2166.6,2214.6,2341.8,2323.2972972973,2397,2512.8,1,1,"IMAG0001.JPG","IMAG0001.JPG",3648,2736,"2019:10:16 14:14:50"
"2",3366.6,3481.2,3558,3570.76216216216,3609.6,4039.2,2,1,"IMAG0001.JPG","IMAG0001.JPG",3648,2736,"2019:10:16 14:14:50"
"3",3146.4,3248.55,3307.2,3386.73243243243,3391.05,4375.2,3,1,"IMAG0001.JPG","IMAG0001.JPG",3648,2736,"2019:10:16 14:14:50"
"4",513,534,543.6,657.989189189189,568.2,1324.8,1,2,"IMAG0002.JPG","IMAG0002.JPG",3648,2736,"2019:10:16 14:17:10"
"5",2698.8,3134.4,3320.4,3444.04864864865,3703.2,4478.4,2,2,"IMAG0002.JPG","IMAG0002.JPG",3648,2736,"2019:10:16 14:17:10"
"6",1929,1998.45,2213.1,2484.68108108108,2663.4,4315.2,3,2,"IMAG0002.JPG","IMAG0002.JPG",3648,2736,"2019:10:16 14:17:10"
"7",524.4,536.4,543.6,862.751351351351,1093.8,2068.8,1,3,"IMAG0003.JPG","IMAG0003.JPG",3648,2736,"2019:10:16 14:17:18"
"8",2897.4,3481.8,3642,3588.06486486486,3804.6,4130.4,2,3,"IMAG0003.JPG","IMAG0003.JPG",3648,2736,"2019:10:16 14:17:18"
"9",2233.2,2562.6,2608.8,2884.19189189189,2831.7,4544.4,3,3,"IMAG0003.JPG","IMAG0003.JPG",3648,2736,"2019:10:16 14:17:18"
"10",520.2,538.2,552,777,748.2,1893,1,4,"IMAG0004.JPG","IMAG0004.JPG",3648,2736,"2019:10:16 14:17:47"
"11",2613.6,3183.6,3431.4,3383.3027027027,3646.8,4254.6,2,4,"IMAG0004.JPG","IMAG0004.JPG",3648,2736,"2019:10:16 14:17:47"
"12",2190.6,2451.6,2613.9,2841.93243243243,2946.6,4512.6,3,4,"IMAG0004.JPG","IMAG0004.JPG",3648,2736,"2019:10:16 14:17:47"
"13",528,546,582,919.07027027027,1117.8,2320.8,1,5,"IMAG0005.JPG","IMAG0005.JPG",3648,2736,"2019:10:16 14:18:01"
"14",2811.6,3166.2,3474,3479.64324324324,3780,4284.6,2,5,"IMAG0005.JPG","IMAG0005.JPG",3648,2736,"2019:10:16 14:18:01"
"15",2089.2,2301.3,2441.1,2655.47027027027,2774.25,4144.8,3,5,"IMAG0005.JPG","IMAG0005.JPG",3648,2736,"2019:10:16 14:18:01"
"16",2334.6,2404.8,2458.2,2469.5027027027,2516.4,2749.2,1,6,"IMAG0006.JPG","IMAG0006.JPG",3648,2736,"2019:10:16 16:17:10"
"17",3372.6,3492.6,3560.4,3625.16756756757,3719.4,4048.2,2,6,"IMAG0006.JPG","IMAG0006.JPG",3648,2736,"2019:10:16 16:17:10"
"18",2370.6,2514.3,2620.8,2658.62432432432,2766.6,3126.6,3,6,"IMAG0006.JPG","IMAG0006.JPG",3648,2736,"2019:10:16 16:17:10"
"19",2132.4,2228.4,2488.2,2528.27027027027,2811,3122.4,1,7,"IMAG0007.JPG","IMAG0007.JPG",3648,2736,"2019:10:17 16:17:10"
"20",3429.6,3568.2,3634.2,3646.94594594595,3741.6,3800.4,2,7,"IMAG0007.JPG","IMAG0007.JPG",3648,2736,"2019:10:17 16:17:10"
"21",2301.6,2469.75,2655.9,2673.62432432432,2853.15,3181.8,3,7,"IMAG0007.JPG","IMAG0007.JPG",3648,2736,"2019:10:17 16:17:10"
"22",1301.4,1376.4,1450.8,1521.03243243243,1534.8,2016.6,1,8,"IMAG0008.JPG","IMAG0008.JPG",3648,2736,"2019:10:17 18:17:10"
"23",1856.4,2092.8,2556,2893.52432432432,3705,4810.2,2,8,"IMAG0008.JPG","IMAG0008.JPG",3648,2736,"2019:10:17 18:17:10"
"24",1432.2,1538.25,1600.8,1615.4027027027,1707.9,1792.2,3,8,"IMAG0008.JPG","IMAG0008.JPG",3648,2736,"2019:10:17 18:17:10"
"25",1153.8,1238.4,1375.8,1443.38918918919,1610.4,1920.6,1,9,"IMAG0009.JPG","IMAG0009.JPG",3648,2736,"2019:10:17 20:17:10"
