"","min","Q.1","median","mean","Q.3","max","Tree","Picture","SourceFile","FileName","ImageWidth","ImageHeight","CreateDate"
"41",2035.2,2072.4,2115.9,2218.75263157895,2329.5,2622.6,2,14,"IMAG0014.JPG","IMAG0014.JPG",3648,2736,"2019:05:05 10:02:11"
"42",1999.2,2216.25,2275.5,2281.96216216216,2348.7,2508.6,3,14,"IMAG0014.JPG","IMAG0014.JPG",3648,2736,"2019:05:05 10:02:11"
"43",888,900,915,913.832432432432,924,939,1,15,"IMAG0015.JPG","IMAG0015.JPG",3648,2736,"2019:05:05 10:02:24"
"44",1635,1647.15,1676.7,1938.55263157895,2372.1,2573.4,2,15,"IMAG0015.JPG","IMAG0015.JPG",3648,2736,"2019:05:05 10:02:24"
"45",1975.8,2263.5,2348.7,2337.42162162162,2414.25,2628.6,3,15,"IMAG0015.JPG","IMAG0015.JPG",3648,2736,"2019:05:05 10:02:24"
"46",924,933,951,949.135135135135,963,972,1,16,"IMAG0016.JPG","IMAG0016.JPG",3648,2736,"2019:05:05 10:02:40"
"47",3819.6,3881.7,4039.2,4043.88947368421,4242.6,4245,2,16,"IMAG0016.JPG","IMAG0016.JPG",3648,2736,"2019:05:05 10:02:40"
"48",1744.2,1975.8,2068.5,2068.68648648649,2179.65,2467.8,3,16,"IMAG0016.JPG","IMAG0016.JPG",3648,2736,"2019:05:05 10:02:40"
"49",912,921,933,933.502702702703,945,960,1,17,"IMAG0017.JPG","IMAG0017.JPG",3648,2736,"2019:05:05 10:03:17"
"50",2293.8,2375.85,2426.1,2445.39473684211,2516.85,2667,2,17,"IMAG0017.JPG","IMAG0017.JPG",3648,2736,"2019:05:05 10:03:17"
"51",1824.6,2103,2213.1,2305.57297297297,2592.75,2822.4,3,17,"IMAG0017.JPG","IMAG0017.JPG",3648,2736,"2019:05:05 10:03:17"
"52",903,912,924,925.621621621622,936,951,1,18,"IMAG0018.JPG","IMAG0018.JPG",3648,2736,"2019:05:05 10:03:29"
"53",2235.6,2343.75,2405.1,2418.78947368421,2487,2641.8,2,18,"IMAG0018.JPG","IMAG0018.JPG",3648,2736,"2019:05:05 10:03:29"
"54",2463.6,2666.7,2862,2869.19189189189,3061.05,3369,3,18,"IMAG0018.JPG","IMAG0018.JPG",3648,2736,"2019:05:05 10:03:29"
"55",921,927.6,939.6,941.367567567568,954,969,1,19,"IMAG0019.JPG","IMAG0019.JPG",3648,2736,"2019:05:05 10:04:23"
"56",1817.4,1964.55,2017.8,2078.25789473684,2049.15,2598,2,19,"IMAG0019.JPG","IMAG0019.JPG",3648,2736,"2019:05:05 10:04:23"
"57",1847.4,2140.8,2301.3,2331.57567567568,2555.4,2829.6,3,19,"IMAG0019.JPG","IMAG0019.JPG",3648,2736,"2019:05:05 10:04:23"
"58",852,861,873,873.437837837838,885,900,1,20,"IMAG0020.JPG","IMAG0020.JPG",3648,2736,"2019:05:05 10:04:50"
"59",2281.2,2330.4,2443.8,2432.17894736842,2493.15,2641.8,2,20,"IMAG0020.JPG","IMAG0020.JPG",3648,2736,"2019:05:05 10:04:50"
"60",1882.2,2046.75,2205.9,2286.53513513514,2523.9,2780.4,3,20,"IMAG0020.JPG","IMAG0020.JPG",3648,2736,"2019:05:05 10:04:50"
"61",912,921,933,935.027027027027,948,960,1,21,"IMAG0021.JPG","IMAG0021.JPG",3648,2736,"2019:05:05 10:05:07"
"62",2318.4,2427.75,2509.8,2494.40526315789,2558.55,2659.2,2,21,"IMAG0021.JPG","IMAG0021.JPG",3648,2736,"2019:05:05 10:05:07"
"63",1866,2123.7,2307.3,2353.47567567568,2649.15,2833.2,3,21,"IMAG0021.JPG","IMAG0021.JPG",3648,2736,"2019:05:05 10:05:07"
"64",909,918,930,931.945945945946,945,957,1,22,"IMAG0022.JPG","IMAG0022.JPG",3648,2736,"2019:05:05 10:05:26"
"65",2316.6,2402.85,2508.9,2480.05263157895,2523.9,2684.4,2,22,"IMAG0022.JPG","IMAG0022.JPG",3648,2736,"2019:05:05 10:05:26"
"66",1860,2045.4,2235.6,2266.12702702703,2500.5,2650.8,3,22,"IMAG0022.JPG","IMAG0022.JPG",3648,2736,"2019:05:05 10:05:26"
"67",903,912,924,924.340540540541,936,951,1,23,"IMAG0023.JPG","IMAG0023.JPG",3648,2736,"2019:05:05 10:05:59"
"68",2280.6,2328.3,2413.5,2423.7,2485.2,2667.6,2,23,"IMAG0023.JPG","IMAG0023.JPG",3648,2736,"2019:05:05 10:05:59"
"69",2401.2,2464.05,2741.1,2766.68918918919,3085.05,3286.8,3,23,"IMAG0023.JPG","IMAG0023.JPG",3648,2736,"2019:05:05 10:05:59"
"70",791.4,822,835.8,835.167567567568,848.4,864,1,24,"IMAG0024.JPG","IMAG0024.JPG",3648,2736,"2019:05:05 10:06:18"
"71",2412.6,2691.3,2782.5,2757.3,2845.95,2987.4,2,24,"IMAG0024.JPG","IMAG0024.JPG",3648,2736,"2019:05:05 10:06:18"
"72",1747.2,1921.95,2066.1,2085.08108108108,2240.4,2610.6,3,24,"IMAG0024.JPG","IMAG0024.JPG",3648,2736,"2019:05:05 10:06:18"
"73",879,888,901.8,901.67027027027,915,927,1,25,"IMAG0025.JPG","IMAG0025.JPG",3648,2736,"2019:05:05 10:06:31"
"74",2543.4,2780.85,3112.2,3047.19473684211,3298.35,3381,2,25,"IMAG0025.JPG","IMAG0025.JPG",3648,2736,"2019:05:05 10:06:31"
"75",1716,1946.25,2061.6,2115.58378378378,2340,2542.8,3,25,"IMAG0025.JPG","IMAG0025.JPG",3648,2736,"2019:05:05 10:06:31"
"76",903,912,924,925.313513513513,937.2,951,1,26,"IMAG0026.JPG","IMAG0026.JPG",3648,2736,"2019:05:05 10:07:01"
"77",2391,2537.4,2603.7,2579.44736842105,2646,2779.2,2,26,"IMAG0026.JPG","IMAG0026.JPG",3648,2736,"2019:05:05 10:07:01"
"78",1737.6,1987.8,2093.7,2135.18108108108,2350.65,2550,3,26,"IMAG0026.JPG","IMAG0026.JPG",3648,2736,"2019:05:05 10:07:01"
"79",1630.8,1690.2,1798.8,1753.65405405405,1812,1819.8,1,27,"IMAG0027.JPG","IMAG0027.JPG",3648,2736,"2019:05:05 10:07:16"
"80",2451.6,2567.55,2630.1,2622.17368421053,2684.85,2780.4,2,27,"IMAG0027.JPG","IMAG0027.JPG",3648,2736,"2019:05:05 10:07:16"
"81",1726.8,1791.9,1899.3,1996.04594594595,2132.55,2649.6,3,27,"IMAG0027.JPG","IMAG0027.JPG",3648,2736,"2019:05:05 10:07:16"
"82",1869,1883.4,1893,1891.47567567568,1902,1914,1,28,"IMAG0028.JPG","IMAG0028.JPG",3648,2736,"2019:05:05 10:07:55"
"83",2367.6,2494.05,2542.2,2531.7,2575.35,2704.8,2,28,"IMAG0028.JPG","IMAG0028.JPG",3648,2736,"2019:05:05 10:07:55"
"84",1722.6,1761.6,1786.5,1912.65405405405,1996.8,2692.8,3,28,"IMAG0028.JPG","IMAG0028.JPG",3648,2736,"2019:05:05 10:07:55"
"85",1782,1785,1794,1795.84864864865,1800,1819.2,1,29,"IMAG0029.JPG","IMAG0029.JPG",3648,2736,"2019:05:05 10:08:11"
"86",2374.2,2500.35,2571.3,2538.31578947368,2593.2,2670.6,2,29,"IMAG0029.JPG","IMAG0029.JPG",3648,2736,"2019:05:05 10:08:11"
"87",1777.2,1838.85,2119.2,2071.07027027027,2255.85,2572.2,3,29,"IMAG0029.JPG","IMAG0029.JPG",3648,2736,"2019:05:05 10:08:11"
"88",915,921,936,935.610810810811,948,963,1,30,"IMAG0030.JPG","IMAG0030.JPG",3648,2736,"2019:05:05 10:08:47"
"89",2035.8,2220.6,2337,2305.34210526316,2377.5,2597.4,2,30,"IMAG0030.JPG","IMAG0030.JPG",3648,2736,"2019:05:05 10:08:47"
"90",1722,1779.45,1942.8,1970.31891891892,2056.35,2695.8,3,30,"IMAG0030.JPG","IMAG0030.JPG",3648,2736,"2019:05:05 10:08:47"
"91",912,921,930,932.578378378378,945,957,1,31,"IMAG0031.JPG","IMAG0031.JPG",3648,2736,"2019:05:05 10:09:06"
"92",2413.2,2538,2560.2,2564.90526315789,2591.25,2711.4,2,31,"IMAG0031.JPG","IMAG0031.JPG",3648,2736,"2019:05:05 10:09:06"
"93",1756.8,1897.05,2082.6,2132.85405405405,2313.3,2724.6,3,31,"IMAG0031.JPG","IMAG0031.JPG",3648,2736,"2019:05:05 10:09:06"
"94",924,933,945,945.908108108108,957,969,1,32,"IMAG0032.JPG","IMAG0032.JPG",3648,2736,"2019:05:05 10:09:22"
"95",2320.2,2454.75,2488.8,2484.11052631579,2539.2,2653.2,2,32,"IMAG0032.JPG","IMAG0032.JPG",3648,2736,"2019:05:05 10:09:22"
"96",1697.4,1734.75,1977.3,1953.18648648649,2027.7,2660.4,3,32,"IMAG0032.JPG","IMAG0032.JPG",3648,2736,"2019:05:05 10:09:22"
"97",858,867,876,879.081081081081,891,904.2,1,33,"IMAG0033.JPG","IMAG0033.JPG",3648,2736,"2019:05:05 10:09:52"
"98",2023.2,2119.8,2292,2234.84210526316,2314.65,2421.6,2,33,"IMAG0033.JPG","IMAG0033.JPG",3648,2736,"2019:05:05 10:09:52"
"99",1582.2,1648.35,1850.7,1901.78918918919,2043.45,2661,3,33,"IMAG0033.JPG","IMAG0033.JPG",3648,2736,"2019:05:05 10:09:52"
"100",849,858,870,870.194594594595,882,897,1,34,"IMAG0034.JPG","IMAG0034.JPG",3648,2736,"2019:05:05 10:10:07"
"101",2344.2,2474.85,2522.4,2510.51052631579,2552.55,2639.4,2,34,"IMAG0034.JPG","IMAG0034.JPG",3648,2736,"2019:05:05 10:10:07"
"102",1536.6,1596.15,1666.8,1710.67297297297,1779.9,2185.8,3,34,"IMAG0034.JPG","IMAG0034.JPG",3648,2736,"2019:05:05 10:10:07"
"103",972,981,993,994.297297297297,1008,1020,1,35,"IMAG0035.JPG","IMAG0035.JPG",3648,2736,"2019:05:05 10:10:29"
"104",2409.6,2480.85,2544,2533.91052631579,2573.85,2707.8,2,35,"IMAG0035.JPG","IMAG0035.JPG",3648,2736,"2019:05:05 10:10:29"
"105",1075.2,1142.85,1203.6,1257.6,1287.6,1692.6,3,35,"IMAG0035.JPG","IMAG0035.JPG",3648,2736,"2019:05:05 10:10:29"
"106",894,903,912.6,914.221621621622,927,936,1,36,"IMAG0036.JPG","IMAG0036.JPG",3648,2736,"2019:05:05 10:10:55"
"107",1765.8,1866.6,1935.9,1985.7,2037,2502,2,36,"IMAG0036.JPG","IMAG0036.JPG",3648,2736,"2019:05:05 10:10:55"
"108",1563,1662.6,1721.4,1806.08108108108,1857.3,2303.4,3,36,"IMAG0036.JPG","IMAG0036.JPG",3648,2736,"2019:05:05 10:10:55"
"109",894,906,918,917.205405405405,930,942.6,1,37,"IMAG0037.JPG","IMAG0037.JPG",3648,2736,"2019:05:05 10:11:16"
"110",2145.6,2190.3,2270.4,2294.77894736842,2324.25,2616,2,37,"IMAG0037.JPG","IMAG0037.JPG",3648,2736,"2019:05:05 10:11:16"
"111",1686,1749.6,1832.7,1900.30540540541,1981.35,2338.8,3,37,"IMAG0037.JPG","IMAG0037.JPG",3648,2736,"2019:05:05 10:11:16"
"112",894,906,918,917.675675675676,930,942,1,38,"IMAG0038.JPG","IMAG0038.JPG",3648,2736,"2019:05:05 10:11:28"
"113",2274.6,2361.45,2427.6,2434.57894736842,2479.65,2625,2,38,"IMAG0038.JPG","IMAG0038.JPG",3648,2736,"2019:05:05 10:11:28"
"114",1753.2,1844.85,1917,1937.25405405405,1986.9,2317.8,3,38,"IMAG0038.JPG","IMAG0038.JPG",3648,2736,"2019:05:05 10:11:28"
"115",879,885.6,894,897.827027027027,909,921,1,39,"IMAG0039.JPG","IMAG0039.JPG",3648,2736,"2019:05:05 10:11:42"
"116",2366.4,2456.85,2486.4,2495.60526315789,2532.15,2667,2,39,"IMAG0039.JPG","IMAG0039.JPG",3648,2736,"2019:05:05 10:11:42"
"117",1595.4,1663.5,1788.6,1864.41081081081,1836.3,2654.4,3,39,"IMAG0039.JPG","IMAG0039.JPG",3648,2736,"2019:05:05 10:11:42"
"118",822,831,845.4,844.281081081081,855,867,1,40,"IMAG0040.JPG","IMAG0040.JPG",3648,2736,"2019:05:05 10:11:54"
"119",2183.4,2280,2402.7,2375.30526315789,2454.75,2535,2,40,"IMAG0040.JPG","IMAG0040.JPG",3648,2736,"2019:05:05 10:11:54"
"120",2191.8,2290.35,2400.3,2381.46486486486,2463.3,2543.4,3,40,"IMAG0040.JPG","IMAG0040.JPG",3648,2736,"2019:05:05 10:11:54"
"121",858,867,879,879.372972972973,891,906,1,41,"IMAG0041.JPG","IMAG0041.JPG",3648,2736,"2019:05:05 10:12:22"
"122",1644,1653.75,1689,1743.01578947368,1743.75,2187,2,41,"IMAG0041.JPG","IMAG0041.JPG",3648,2736,"2019:05:05 10:12:22"
"123",1638.6,1775.4,1889.4,1891.92162162162,1949.55,2346.6,3,41,"IMAG0041.JPG","IMAG0041.JPG",3648,2736,"2019:05:05 10:12:22"
"124",852,861,873,874.945945945946,888,900,1,42,"IMAG0042.JPG","IMAG0042.JPG",3648,2736,"2019:05:05 10:13:34"
"125",1644,1656,1684.5,1734.97894736842,1733.7,2181,2,42,"IMAG0042.JPG","IMAG0042.JPG",3648,2736,"2019:05:05 10:13:34"
"126",1683,1686,1689,1738.88918918919,1689,2643,3,42,"IMAG0042.JPG","IMAG0042.JPG",3648,2736,"2019:05:05 10:13:34"
"127",835.8,855.6,861,872.091891891892,891,934.2,1,43,"IMAG0043.JPG","IMAG0043.JPG",3648,2736,"2019:05:05 10:20:23"
"128",1908,1976.7,2047.8,2060.32105263158,2113.8,2298,2,43,"IMAG0043.JPG","IMAG0043.JPG",3648,2736,"2019:05:05 10:20:23"
"129",1663.8,1727.1,1746.9,1769.73243243243,1769.25,2355.6,3,43,"IMAG0043.JPG","IMAG0043.JPG",3648,2736,"2019:05:05 10:20:23"
"130",855,861.6,891,883.751351351351,900,912,1,44,"IMAG0044.JPG","IMAG0044.JPG",3648,2736,"2019:05:05 10:20:51"
"131",1810.2,1833.6,1856.4,1862.81052631579,1883.85,1934.4,2,44,"IMAG0044.JPG","IMAG0044.JPG",3648,2736,"2019:05:05 10:20:51"
"132",1765.2,1788,1791,1928.69189189189,1797,2827.2,3,44,"IMAG0044.JPG","IMAG0044.JPG",3648,2736,"2019:05:05 10:20:51"
"133",906,915,924,926.302702702703,939,948,1,45,"IMAG0045.JPG","IMAG0045.JPG",3648,2736,"2019:05:05 10:34:57"
"134",1683,1686,1689,1694.17894736842,1692,1816.2,2,45,"IMAG0045.JPG","IMAG0045.JPG",3648,2736,"2019:05:05 10:34:57"
"135",1743,1749,1752,1856.03513513514,1758,2742,3,45,"IMAG0045.JPG","IMAG0045.JPG",3648,2736,"2019:05:05 10:34:57"
"136",891,897,906,908.108108108108,918,933,1,46,"IMAG0046.JPG","IMAG0046.JPG",3648,2736,"2019:05:05 10:50:04"
"137",1722.6,1762.5,1833.3,1842.03157894737,1914.15,1986,2,46,"IMAG0046.JPG","IMAG0046.JPG",3648,2736,"2019:05:05 10:50:04"
"138",1791,1791,1794,2030.36756756757,1851.75,3081,3,46,"IMAG0046.JPG","IMAG0046.JPG",3648,2736,"2019:05:05 10:50:04"
"139",888,897,909,911.562162162162,927,936,1,47,"IMAG0047.JPG","IMAG0047.JPG",3648,2736,"2019:05:05 11:58:38"
"140",2253.6,2420.1,2461.2,2445.31578947368,2508.75,2529,2,47,"IMAG0047.JPG","IMAG0047.JPG",3648,2736,"2019:05:05 11:58:38"
"141",1755,1758,1762.5,1883.68378378378,1764,2754,3,47,"IMAG0047.JPG","IMAG0047.JPG",3648,2736,"2019:05:05 11:58:38"
"142",828,834,840,843.697297297297,855,867,1,48,"IMAG0048.JPG","IMAG0048.JPG",3648,2736,"2019:05:05 12:27:09"
"143",2565,2577.15,2619.9,2718.64736842105,2849.55,3112.2,2,48,"IMAG0048.JPG","IMAG0048.JPG",3648,2736,"2019:05:05 12:27:09"
"144",1764,1767,1770,2096.36756756757,2548.65,3144,3,48,"IMAG0048.JPG","IMAG0048.JPG",3648,2736,"2019:05:05 12:27:09"
"145",873,885,897,896.254054054054,906,926.4,1,49,"IMAG0049.JPG","IMAG0049.JPG",3648,2736,"2019:05:05 13:58:37"
"146",2736.6,2820.15,2866.8,2857.75263157895,2904.9,2944.2,2,49,"IMAG0049.JPG","IMAG0049.JPG",3648,2736,"2019:05:05 13:58:37"
"147",1701,1701,1707,1748.78108108108,1710,2547,3,49,"IMAG0049.JPG","IMAG0049.JPG",3648,2736,"2019:05:05 13:58:37"
"148",858,867.6,878.4,879,888,906,1,50,"IMAG0050.JPG","IMAG0050.JPG",3648,2736,"2019:05:05 15:58:37"
"149",2984.4,3222.9,3321,3270.72631578947,3352.65,3407.4,2,50,"IMAG0050.JPG","IMAG0050.JPG",3648,2736,"2019:05:05 15:58:37"
"150",1683,1689,1692.3,1743.83513513514,1701,2621.4,3,50,"IMAG0050.JPG","IMAG0050.JPG",3648,2736,"2019:05:05 15:58:37"
"151",849,855,864,867.016216216216,876,897,1,51,"IMAG0051.JPG","IMAG0051.JPG",3648,2736,"2019:05:05 17:58:37"
"152",2643,2837.7,3192.9,3143.52631578947,3419.4,3724.8,2,51,"IMAG0051.JPG","IMAG0051.JPG",3648,2736,"2019:05:05 17:58:37"
"153",1662,1668,1671,1693.43513513514,1683,2357.4,3,51,"IMAG0051.JPG","IMAG0051.JPG",3648,2736,"2019:05:05 17:58:37"
"154",1560,2292,2926.8,2845.8,3549,3906.6,1,52,"IMAG0052.JPG","IMAG0052.JPG",3648,2736,"2019:05:05 19:58:39"
"155",1855.2,2458.95,2728.2,2666.90526315789,2912.55,3396.6,2,52,"IMAG0052.JPG","IMAG0052.JPG",3648,2736,"2019:05:05 19:58:39"
"156",1301.4,1314.6,1336.8,1333.75135135135,1345.05,1368.6,3,52,"IMAG0052.JPG","IMAG0052.JPG",3648,2736,"2019:05:05 19:58:39"
"157",918,1525.8,2200.2,2168.78918918919,2944.2,3047.4,1,53,"IMAG0053.JPG","IMAG0053.JPG",3648,2736,"2019:05:05 21:58:39"
"158",1955.4,2376.45,2694.9,2705.92105263158,3038.7,3669,2,53,"IMAG0053.JPG","IMAG0053.JPG",3648,2736,"2019:05:05 21:58:39"
"159",1302,1332.15,1339.2,1337.65135135135,1350,1364.4,3,53,"IMAG0053.JPG","IMAG0053.JPG",3648,2736,"2019:05:05 21:58:39"
"160",1363.2,2495.4,3073.2,2978.23783783784,3683.4,3917.4,1,54,"IMAG0054.JPG","IMAG0054.JPG",3648,2736,"2019:05:05 23:58:38"
"161",1676.4,2161.5,2490.9,2426.24210526316,2800.8,2949.6,2,54,"IMAG0054.JPG","IMAG0054.JPG",3648,2736,"2019:05:05 23:58:38"
"162",1282.2,1304.4,1314.9,1323.24324324324,1349.85,1356,3,54,"IMAG0054.JPG","IMAG0054.JPG",3648,2736,"2019:05:05 23:58:38"
"163",1791.6,2691.6,3220.8,3148.31351351351,3684.6,4186.8,1,55,"IMAG0055.JPG","IMAG0055.JPG",3648,2736,"2019:05:06 01:58:38"
"164",1614.6,2201.7,2582.4,2528.68421052632,2950.2,3363.6,2,55,"IMAG0055.JPG","IMAG0055.JPG",3648,2736,"2019:05:06 01:58:38"
"165",1263.6,1312.2,1320.9,1317.29189189189,1327.95,1337.4,3,55,"IMAG0055.JPG","IMAG0055.JPG",3648,2736,"2019:05:06 01:58:38"
"166",1185.6,1753.2,2874,2614.94594594595,3356.4,3539.4,1,56,"IMAG0056.JPG","IMAG0056.JPG",3648,2736,"2019:05:06 03:58:38"
"167",1716,2181.75,2530.5,2557.65789473684,2862.75,3584.4,2,56,"IMAG0056.JPG","IMAG0056.JPG",3648,2736,"2019:05:06 03:58:38"
"168",1263,1276.5,1285.2,1300.26486486486,1330.35,1352.4,3,56,"IMAG0056.JPG","IMAG0056.JPG",3648,2736,"2019:05:06 03:58:38"
"169",849,855,864,867.243243243243,876,898.2,1,57,"IMAG0057.JPG","IMAG0057.JPG",3648,2736,"2019:05:06 05:58:37"
"170",2943,3105.15,3248.4,3257.33684210526,3429.6,3524.4,2,57,"IMAG0057.JPG","IMAG0057.JPG",3648,2736,"2019:05:06 05:58:37"
"171",1659,1662,1666.5,1717.15945945946,1680,2541,3,57,"IMAG0057.JPG","IMAG0057.JPG",3648,2736,"2019:05:06 05:58:37"
"172",1389.6,1771.8,1834.8,1814.20540540541,1915.2,1981.8,1,58,"IMAG0058.JPG","IMAG0058.JPG",3648,2736,"2019:05:06 07:58:37"
"173",2660.4,2708.4,2775,2903.24210526316,3133.65,3295.2,2,58,"IMAG0058.JPG","IMAG0058.JPG",3648,2736,"2019:05:06 07:58:37"
"174",1642.8,1662.75,1671,1739.31891891892,1686.45,2716.8,3,58,"IMAG0058.JPG","IMAG0058.JPG",3648,2736,"2019:05:06 07:58:37"
"175",984.6,1038.6,1064.4,1066.49189189189,1096.2,1125.6,1,59,"IMAG0059.JPG","IMAG0059.JPG",3648,2736,"2019:05:06 09:58:37"
"176",3135,3307.8,3398.7,3409.04210526316,3471.6,3767.4,2,59,"IMAG0059.JPG","IMAG0059.JPG",3648,2736,"2019:05:06 09:58:37"
"177",1633.2,1656,1668,1756.98648648649,1676.7,2673.6,3,59,"IMAG0059.JPG","IMAG0059.JPG",3648,2736,"2019:05:06 09:58:37"
"178",1127.4,1569,2125.2,1917.17837837838,2259,2333.4,1,60,"IMAG0060.JPG","IMAG0060.JPG",3648,2736,"2019:05:06 11:58:36"
