TIMESTAMP_1,TIMESTAMP_2,TIMESTAMP_3,TIMESTAMP_4,Ta_1_1_1,Pa_1_1_1,CO2Sig_1_1_1,H2OSig_1_1_1,RawDist_1_1_1,QualNR_1_1_1,TempCorDist_1_1_1,SnowDepth_1_1_1
yyyy,ddd,HH,MM,C,kPa,arb,arb,NA,NA,NA,NA
2019,056,10,30,-3.367526,72.26022,0.9008211,0.8136168,2.515561,176.8639,2.500006,0.6999942
2019,056,11,00,-3.378179,72.26206,0.9006637,0.813391,2.516458,171.7139,2.500848,0.6991519
2019,056,11,30,-2.930301,72.23526,0.9008313,0.8136355,2.51498,172.9778,2.501453,0.6985467
2019,056,12,00,-2.900917,72.23724,0.9007522,0.8135571,2.517241,170.5889,2.503837,0.6961626
2019,056,12,30,-1.718956,72.20619,0.9003499,0.8128933,2.514839,171.4778,2.506912,0.6930882
2019,056,13,00,-1.619861,72.16615,0.9003792,0.8129236,2.515694,172.4778,2.508222,0.6917776
2019,056,13,30,-1.74865,72.17425,0.90052,0.8131059,2.5174,170.8111,2.509327,0.6906729
2019,056,14,00,-0.9449546,72.19544,0.9004157,0.8128992,2.51545,183.5528,2.511095,0.6889055
2019,056,14,30,-1.147416,72.21981,0.9004767,0.8129656,2.516611,180.5667,2.511319,0.6886805
2019,056,15,00,-0.8063483,72.17184,0.9004874,0.8129546,2.516789,178.5889,2.513071,0.686929
2019,056,15,30,-1.0822,72.17923,0.900687,0.8132224,2.51838,170.6306,2.513386,0.6866135
2019,056,16,00,-1.058255,72.21004,0.901026,0.8137129,2.518278,171.3361,2.513394,0.6866059
2019,056,16,30,-1.470685,72.18868,0.9011046,0.8137894,2.52003,171.7278,2.513237,0.6867631
2019,056,17,00,-2.160915,72.19376,0.9013,0.8141325,2.521922,174.3083,2.511926,0.6880739
2019,056,17,30,-2.826037,72.25656,0.9017023,0.8146799,2.524544,177.3778,2.511451,0.6885493
2019,056,18,00,-3.363002,72.31763,0.9019566,0.8150117,2.527533,173.8667,2.511925,0.6880752
2019,056,18,30,-3.856332,72.30721,0.9021209,0.8152303,2.529789,175.0667,2.511868,0.6881325
2019,056,19,00,-3.850622,72.3139,0.9021345,0.8152333,2.529475,174.875,2.511582,0.6884175
2019,056,19,30,-3.668881,72.31668,0.9020745,0.8151508,2.528572,175.8306,2.511533,0.6884668
2019,056,20,00,-3.963714,72.3438,0.901953,0.814976,2.529828,175.6417,2.511405,0.6885954
2019,056,20,30,-4.617793,72.33084,0.902003,0.8150685,2.532692,175.5917,2.511192,0.6888081
2019,056,21,00,-4.926474,72.29208,0.9020014,0.8150756,2.534328,176.1917,2.511369,0.6886307
2019,056,21,30,-4.542535,72.27951,0.9019911,0.8150418,2.532269,176.925,2.511125,0.6888753
2019,056,22,00,-4.115762,72.28773,0.901953,0.8149645,2.530447,176.4972,2.511311,0.6886894
2019,056,22,30,-3.857196,72.27125,0.9019262,0.8149207,2.529217,176.4028,2.511295,0.6887046
2019,056,23,00,-3.731599,72.26765,0.9019234,0.8149032,2.528555,175.5611,2.511224,0.6887757
2019,056,23,30,-3.760636,72.22285,0.9019364,0.8149161,2.528733,175.8917,2.511266,0.6887344
2019,057,00,00,-3.593892,72.18163,0.9019372,0.8149045,2.527964,175.7444,2.511278,0.688722
2019,057,00,30,-3.589023,72.19316,0.9019359,0.8149033,2.527775,175.2195,2.511113,0.6888867
2019,057,01,00,-3.764617,72.20243,0.9019271,0.814895,2.528778,175.1083,2.511291,0.6887094
2019,057,01,30,-4.297536,72.17196,0.9020014,0.8150153,2.531194,174.2278,2.511203,0.6887966
2019,057,02,00,-4.600233,72.19542,0.9019653,0.814972,2.532817,175.1444,2.511398,0.6886023
2019,057,02,30,-4.862416,72.18711,0.9019661,0.8149818,2.534,175.5167,2.511344,0.6886556
2019,057,03,00,-4.821048,72.16131,0.9020069,0.815041,2.533672,175.2694,2.511213,0.688787
2019,057,03,30,-4.711992,72.26607,0.9020199,0.8150474,2.533114,173.7361,2.51117,0.6888303
2019,057,04,00,-4.846053,72.34077,0.9021125,0.815181,2.533886,172.8861,2.511308,0.6886919
2019,057,04,30,-4.771829,72.33334,0.902145,0.8152249,2.533455,172.8222,2.511228,0.6887714
2019,057,05,00,-4.523351,72.3224,0.9021303,0.8151788,2.532439,172.7167,2.511383,0.6886173
2019,057,05,30,-4.130993,72.30712,0.9020844,0.8151026,2.530642,173.2778,2.511432,0.6885675
2019,057,06,00,-4.001295,72.34689,0.9020966,0.8151125,2.529944,171.9695,2.511346,0.6886543
2019,057,06,30,-3.41459,72.34528,0.902088,0.8150762,2.527219,172.5667,2.511373,0.6886267
2019,057,07,00,-3.393216,72.38088,0.9020416,0.8150073,2.527058,171.2444,2.511313,0.688687
2019,057,07,30,-3.111162,72.39936,0.9019681,0.8149366,2.526014,171.4444,2.511587,0.688413
2019,057,08,00,-2.49445,72.42924,0.9017513,0.8147035,2.523458,171.1,2.511908,0.6880916
2019,057,08,30,-1.353933,72.4596,0.9014552,0.8143237,2.518478,170.4778,2.512227,0.687773
2019,057,09,00,-0.9323687,72.47855,0.9012598,0.8140609,2.516805,170.7972,2.512506,0.6874937
2019,057,09,30,-0.5799693,72.47134,0.901205,0.8140181,2.515319,170.7,2.512647,0.6873527
2019,057,10,00,0.3557121,72.46954,0.9012703,0.8140618,2.511453,170.5417,2.513085,0.6869147
2019,057,10,30,1.182479,72.48933,0.9014547,0.8141782,2.508828,169.4444,2.514251,0.6857484
2019,057,11,00,1.581577,72.48952,0.9015834,0.8142981,2.507125,169.9111,2.514372,0.6856278
2019,057,11,30,2.405909,72.47968,0.9025187,0.8154305,2.50395,169.7611,2.514951,0.6850493
2019,057,12,00,3.320395,72.46027,0.9021815,0.8149949,2.500003,170.475,2.515151,0.6848488
2019,057,12,30,3.653237,72.40681,0.9003589,0.8125719,2.498172,171.4889,2.514822,0.6851782
2019,057,13,00,3.703224,72.3812,0.9003318,0.8125429,2.49848,171.3583,2.515359,0.6846405
2019,057,13,30,3.533374,72.34982,0.9002246,0.812404,2.499122,170.5945,2.515234,0.6847662
2019,057,14,00,3.559603,72.3428,0.9002882,0.8124938,2.498989,171.3944,2.515219,0.6847811
2019,057,14,30,3.892889,72.3636,0.9003238,0.8125075,2.498636,183.5194,2.516378,0.6836221
2019,057,15,00,4.133697,72.40117,0.9004171,0.812618,2.499683,186.5167,2.518526,0.6814736
2019,057,15,30,4.042466,72.44367,0.900543,0.8127686,2.502736,181.5417,2.521187,0.6788127
2019,057,16,00,3.683616,72.44641,0.9008996,0.8132821,2.506014,185.1778,2.522854,0.6771456
2019,057,16,30,3.12008,72.44547,0.9012142,0.8137171,2.509205,190.3056,2.523495,0.6765047
2019,057,17,00,2.48714,72.46732,0.9014636,0.8140901,2.512061,189.8111,2.523471,0.6765286
2019,057,17,30,1.322226,72.47314,0.9016849,0.814446,2.516644,189.7083,2.522726,0.677274
2019,057,18,00,0.2911792,72.47987,0.9018472,0.8147154,2.521053,191.5305,2.522395,0.6776046
2019,057,18,30,0.02837762,72.50206,0.9018967,0.8147918,2.522228,191.6583,2.522358,0.6776416
2019,057,19,00,-0.4211652,72.53113,0.9019223,0.8148284,2.524158,190.1583,2.522211,0.6777889
2019,057,19,30,-0.9653291,72.53458,0.9019337,0.8148705,2.526733,191.1528,2.522264,0.6777354
2019,057,20,00,-0.9942052,72.5251,0.9019163,0.8148425,2.526578,190.5778,2.521975,0.6780246
2019,057,20,30,-1.301528,72.55658,0.9019271,0.8148708,2.528683,189.9889,2.522651,0.6773486
2019,057,21,00,-1.736216,72.56898,0.9019713,0.8149555,2.530539,191.8611,2.522483,0.6775168
2019,057,21,30,-1.729049,72.56537,0.9020033,0.815011,2.530342,190.5278,2.52232,0.6776798
2019,057,22,00,-1.525256,72.58041,0.9019467,0.8149187,2.529411,189.8889,2.522339,0.6776611
2019,057,22,30,-1.674252,72.5766,0.9019849,0.8149629,2.530339,190.4361,2.522572,0.6774281
2019,057,23,00,-1.71607,72.57587,0.9020011,0.814994,2.530486,190.0417,2.522525,0.6774755
2019,057,23,30,-2.138134,72.57309,0.9020081,0.8150238,2.532311,190.9278,2.52238,0.6776197
2019,058,00,00,-2.111966,72.549,0.9020177,0.8150429,2.532028,190.0861,2.52222,0.67778
2019,058,00,30,-1.952001,72.54079,0.9019788,0.8149703,2.531514,188.4167,2.522452,0.6775479
2019,058,01,00,-2.439848,72.54625,0.901982,0.8150064,2.533861,190.9389,2.522519,0.6774811
2019,058,01,30,-2.61039,72.55461,0.9019412,0.8149558,2.534822,189.4333,2.522681,0.6773193
2019,058,02,00,-3.162865,72.53944,0.9019223,0.8149368,2.537425,190.2389,2.522691,0.677309
2019,058,02,30,-3.402628,72.50799,0.901997,0.8150452,2.538514,190.6167,2.522653,0.6773469
2019,058,03,00,-3.404179,72.52237,0.9019883,0.8150273,2.538728,189.8694,2.522858,0.6771417
2019,058,03,30,-3.561215,72.52599,0.9019738,0.8150119,2.539367,189.0722,2.522759,0.6772413
2019,058,04,00,-3.658169,72.53513,0.901992,0.8150405,2.539964,190.2722,2.522898,0.677102
2019,058,04,30,-3.660209,72.53351,0.9019819,0.8150231,2.539975,190.75,2.5229,0.6771004
2019,058,05,00,-3.346509,72.51092,0.9020119,0.815053,2.538319,190.3528,2.522722,0.6772777
2019,058,05,30,-3.264227,72.51702,0.9019944,0.8150226,2.537794,189.8639,2.522585,0.6774149
2019,058,06,00,-3.652248,72.53743,0.902036,0.8150848,2.539944,190.9306,2.522906,0.6770939
2019,058,06,30,-4.054451,72.58421,0.902095,0.8151839,2.541853,191.7528,2.522917,0.6770827
2019,058,07,00,-4.531889,72.6013,0.9021133,0.81523,2.544386,191.5861,2.52319,0.67681
2019,058,07,30,-4.629755,72.60633,0.9020942,0.8152226,2.544658,192.4167,2.523,0.6769993
2019,058,08,00,-3.997315,72.63855,0.9021232,0.8152703,2.541697,192.0056,2.52303,0.6769704
2019,058,08,30,-2.725088,72.64664,0.9018027,0.8149127,2.536172,192.65,2.523487,0.6765127
2019,058,09,00,-1.255011,72.65085,0.9016208,0.8146156,2.530614,192.6861,2.524792,0.6752084
2019,058,09,30,-0.4154471,72.65321,0.9014087,0.8143397,2.527836,194.0806,2.525912,0.6740876
2019,058,10,00,0.5368936,72.61463,0.9019577,0.8149316,2.524064,192.4861,2.526541,0.6734593
2019,058,10,30,1.401158,72.57964,0.9029602,0.81612,2.520192,189.1889,2.526647,0.6733533
2019,058,11,00,1.633931,72.59186,0.9028987,0.8160501,2.519864,188.425,2.527389,0.6726113
2019,058,11,30,1.713709,72.60075,0.9018362,0.8146935,2.519839,189.3222,2.52773,0.6722696
2019,058,12,00,2.605291,72.56473,0.9016193,0.8143866,2.515828,187.8167,2.527796,0.672204
2019,058,12,30,3.527664,72.55663,0.9003662,0.8126626,2.512503,185.6111,2.528672,0.6713285
2019,058,13,00,3.734238,72.52065,0.9001179,0.8123105,2.509228,182.6111,2.526321,0.6736792
2019,058,13,30,3.491525,72.48082,0.9005298,0.8129047,2.507842,180.8667,2.523818,0.6761819
2019,058,14,00,3.098528,72.46509,0.9005512,0.8129305,2.509725,180.3167,2.523918,0.6760816
2019,058,14,30,2.583013,72.43116,0.9006879,0.8131918,2.510336,184.6694,2.522177,0.6778226
2019,058,15,00,2.351233,72.43479,0.9009132,0.8134587,2.510469,188.9833,2.521251,0.678749
2019,058,15,30,2.163872,72.41529,0.9009453,0.8135123,2.51135,189.4361,2.521277,0.6787232
2019,058,16,00,2.068615,72.42056,0.9010305,0.8136166,2.512167,189.5389,2.52166,0.6783401
2019,058,16,30,0.8592696,72.40218,0.9011312,0.8137609,2.516967,189.4667,2.52092,0.6790804
2019,058,17,00,-0.543149,72.39586,0.9012043,0.8139315,2.522689,188.925,2.520178,0.6798223
2019,058,17,30,-1.215451,72.40943,0.9012576,0.8140493,2.525153,189.5917,2.519528,0.6804717
2019,058,18,00,-1.631521,72.43941,0.9011682,0.8140033,2.526961,190.4139,2.519402,0.6805977
2019,058,18,30,-1.88828,72.43352,0.9013593,0.8141935,2.5278,189.8917,2.519047,0.6809524
2019,058,19,00,-2.209302,72.44256,0.9014122,0.8142692,2.529425,190.225,2.519175,0.6808254
2019,058,19,30,-2.43976,72.43821,0.9012301,0.8140551,2.530505,190.0194,2.519179,0.6808212
2019,058,20,00,-2.723935,72.41563,0.9007305,0.8134751,2.531681,189.7889,2.519026,0.6809745
2019,058,20,30,-2.836213,72.41058,0.9008353,0.8136446,2.532294,189.675,2.519113,0.6808867
2019,058,21,00,-3.050326,72.41833,0.9007156,0.8135682,2.533347,190.1944,2.519162,0.6808379
2019,058,21,30,-3.108963,72.45882,0.901168,0.8140206,2.533447,190.2361,2.518988,0.6810119
2019,058,22,00,-3.182974,72.48392,0.9013202,0.8142248,2.533819,190.5361,2.519013,0.6809871
2019,058,22,30,-3.399144,72.48067,0.9013698,0.8143414,2.534914,190.4695,2.519092,0.6809082
2019,058,23,00,-3.380235,72.4336,0.9013773,0.8143383,2.535056,190.3139,2.519321,0.6806791
2019,058,23,30,-3.648038,72.41022,0.9012608,0.8142172,2.536275,190.2667,2.519281,0.6807185
2019,059,00,00,-3.555992,72.40862,0.9012118,0.8141564,2.535944,190.1639,2.519383,0.6806167
2019,059,00,30,-3.511549,72.41736,0.9009544,0.8138395,2.535522,190.1361,2.519171,0.6808286
2019,059,01,00,-3.440038,72.43495,0.9012413,0.8141792,2.535208,189.625,2.519193,0.6808065
2019,059,01,30,-3.389005,72.46599,0.9015959,0.8145728,2.53535,189.2389,2.519573,0.6804273
2019,059,02,00,-3.296407,72.45008,0.9016693,0.8146519,2.534875,188.9083,2.519533,0.6804671
2019,059,02,30,-3.362323,72.4352,0.9016963,0.814684,2.535194,188.4639,2.519543,0.6804573
2019,059,03,00,-3.439089,72.42468,0.9016514,0.8146313,2.535514,188.4,2.519502,0.6804984
2019,059,03,30,-3.527996,72.42587,0.9016821,0.8146627,2.535894,188.2306,2.519464,0.6805356
2019,059,04,00,-3.60816,72.42683,0.90174,0.8147243,2.536286,187.7361,2.519479,0.6805212
2019,059,04,30,-3.701818,72.44635,0.90178,0.8147871,2.536711,187.4833,2.519463,0.6805368
2019,059,05,00,-3.54402,72.474,0.9018478,0.8148726,2.535939,186.9833,2.519433,0.6805663
2019,059,05,30,-3.725873,72.46188,0.9018142,0.8148218,2.536947,186.4639,2.519585,0.680415
2019,059,06,00,-4.233174,72.47183,0.9017447,0.8147742,2.539175,187.6667,2.519422,0.6805776
2019,059,06,30,-4.162549,72.46362,0.9015395,0.8145152,2.53863,188.2167,2.519213,0.680787
2019,059,07,00,-4.272234,72.43555,0.9014929,0.814496,2.539258,187.8028,2.519322,0.6806778
2019,059,07,30,-4.039428,72.42794,0.901529,0.8145552,2.537944,188.5333,2.519108,0.6808918
2019,059,08,00,-3.146256,72.42363,0.901732,0.8147808,2.5343,188.3667,2.519661,0.6803387
2019,059,08,30,-2.364259,72.43753,0.9014819,0.814419,2.530775,188.5222,2.519797,0.6802025
2019,059,09,00,-1.241938,72.43573,0.9007457,0.8136864,2.526508,188.3472,2.520756,0.6792436
2019,059,09,30,-0.01203571,72.41213,0.9009855,0.8137847,2.522061,182.5305,2.522005,0.6779947
2019,059,10,00,0.7606689,72.36063,0.9010683,0.8138362,2.518622,177.25,2.522125,0.6778744
2019,059,10,30,0.6589132,72.35578,0.9015477,0.8144529,2.518925,178.9695,2.52196,0.6780398
2019,059,11,00,1.187782,72.34278,0.902658,0.8158411,2.516994,179.5972,2.522458,0.6775417
2019,059,11,30,2.024501,72.32265,0.9027447,0.8158336,2.513722,178.8806,2.523019,0.6769807
2019,059,12,00,1.118017,72.29977,0.9007512,0.8133757,2.516408,181.525,2.521553,0.6784474
2019,059,12,30,1.188046,72.27807,0.9004576,0.8130352,2.516097,185.5056,2.521563,0.6784374
2019,059,13,00,1.248103,72.23835,0.9005659,0.813133,2.515436,185.5194,2.521176,0.678824
2019,059,13,30,1.620452,72.21587,0.9004402,0.8129597,2.514517,186.7694,2.521964,0.6780362
2019,059,14,00,0.7519693,72.16994,0.9006435,0.8132607,2.517658,187.7139,2.521121,0.6788789
2019,059,14,30,0.8801686,72.1605,0.9007813,0.8133999,2.517405,188.2889,2.521457,0.6785426
2019,059,15,00,0.4510751,72.19221,0.900804,0.8134699,2.518739,189.8333,2.520817,0.6791829
2019,059,15,30,-0.822606,72.21891,0.8998534,0.812579,2.524264,189.9222,2.520456,0.6795439
2019,059,16,00,-0.9743099,72.21996,0.9009195,0.81368,2.524778,190.3083,2.520271,0.6797292
2019,059,16,30,-0.99211,72.20477,0.9011953,0.8140168,2.524508,190.2306,2.519919,0.6800807
2019,059,17,00,-1.379521,72.20967,0.9011979,0.8139819,2.52595,190.4278,2.519562,0.6804375
2019,059,17,30,-1.864952,72.20269,0.9011162,0.8139245,2.528183,190.6722,2.519537,0.6804626
2019,059,18,00,-2.080415,72.20039,0.9012389,0.8141015,2.528789,190.6028,2.519139,0.6808606
2019,059,18,30,-2.301776,72.21394,0.9001406,0.8131591,2.530011,190.0583,2.519328,0.6806718
2019,059,19,00,-2.875926,72.22227,0.8895531,0.804635,2.535608,196.5917,2.522223,0.6777766
2019,059,19,30,-3.099417,72.20375,0.8821852,0.7983525,2.534214,224,2.519796,0.6802045
2019,059,20,00,-3.22921,72.18813,0.8976691,0.8108376,2.525686,211.15,2.510712,0.689288
2019,059,20,30,-3.173318,72.19151,0.8919055,0.8057189,2.477642,209.7694,2.463207,0.7367926
2019,059,21,00,-3.26962,72.21252,0.8671046,0.7848738,2.414994,260.1528,2.400494,0.7995058
2019,059,21,30,-3.474052,72.20678,0.8978008,0.8111213,2.497378,209.8778,2.481446,0.7185537
2019,059,22,00,-3.590773,72.20714,0.9012634,0.8141568,2.493853,200.9722,2.477407,0.7225932
2019,059,22,30,-3.767224,72.19888,0.8983638,0.8118246,2.479483,205.4722,2.462328,0.7376717
2019,059,23,00,-3.789726,72.20203,0.8958172,0.8090648,2.47508,195.8,2.45785,0.7421501
2019,059,23,30,-3.844642,72.18911,0.8997678,0.812755,2.470655,190.4556,2.453206,0.7467936
2019,060,00,00,-3.770279,72.18777,0.8992404,0.8122182,2.473475,191.45,2.456345,0.7436549
2019,060,00,30,-4.036658,72.17809,0.9009915,0.8138664,2.482369,195.8694,2.463959,0.7360415
2019,060,01,00,-4.053894,72.15337,0.9012909,0.8142362,2.481781,196.4139,2.463295,0.7367048
2019,060,01,30,-4.353487,72.13555,0.9002152,0.8133088,2.481536,196.8417,2.461681,0.7383189
2019,060,02,00,-4.346175,72.12891,0.8992761,0.8126031,2.480191,196.5639,2.460381,0.739619
2019,060,02,30,-4.351354,72.11952,0.8871966,0.8028388,2.398961,202.7111,2.379794,0.8202056
2019,060,03,00,-4.317347,72.10491,0.8983432,0.8119766,2.277905,207.225,2.259877,0.9401224
2019,060,03,30,-4.323258,72.08228,0.8995367,0.8125646,2.465208,192.5639,2.445621,0.7543783
2019,060,04,00,-4.2794,72.06669,0.8909406,0.8059004,2.465005,204.2972,2.44562,0.7543801
2019,060,04,30,-4.274884,72.09204,0.8961627,0.8099188,2.458553,213.8306,2.439238,0.7607616
2019,060,05,00,-4.302215,72.091,0.8986063,0.8121666,2.457194,189.5722,2.437767,0.7622331
2019,060,05,30,-4.46631,72.11967,0.8904437,0.8051083,2.453786,190.0778,2.433642,0.7663578
2019,060,06,00,-4.872928,72.14307,0.8927084,0.8078678,2.445292,181.2444,2.423382,0.7766179
2019,060,06,30,-5.090941,72.16204,0.897826,0.8115305,2.443478,196.8222,2.4206,0.7793999
2019,060,07,00,-5.39494,72.16647,0.8999714,0.8132256,2.443711,201.0556,2.419458,0.7805419
2019,060,07,30,-5.560646,72.19014,0.8991844,0.8124097,2.444325,202.4611,2.419317,0.7806835
2019,060,08,00,-5.806043,72.24198,0.89774,0.8111134,2.449831,201.5611,2.423654,0.7763458
2019,060,08,30,-5.78771,72.27878,0.9010476,0.8142194,2.433711,181.8139,2.40779,0.7922102
2019,060,09,00,-5.971392,72.31074,0.9009915,0.8141074,2.438522,183.3417,2.41172,0.7882798
2019,060,09,30,-5.961909,72.33138,0.8986862,0.8119662,2.441675,186.1555,2.414881,0.7851193
2019,060,10,00,-5.551507,72.35133,0.901047,0.8141954,2.441458,191.9,2.41652,0.7834796
2019,060,10,30,-5.07624,72.36379,0.9012352,0.8145182,2.440233,181.7778,2.417452,0.7825481
2019,060,11,00,-4.840506,72.38904,0.9013662,0.8146137,2.441611,176.2361,2.419879,0.7801204
2019,060,11,30,-4.654443,72.40876,0.9028943,0.8165931,2.441961,183.9611,2.421064,0.7789354
2019,060,12,00,-3.721718,72.42524,0.9027325,0.8162235,2.439961,188.8778,2.423281,0.7767189
2019,060,12,30,-3.297882,72.41246,0.9005852,0.8133533,2.439281,189.0278,2.424509,0.7754905
2019,060,13,00,-3.040686,72.40454,0.900382,0.8130487,2.442103,185.9917,2.428472,0.7715281
2019,060,13,30,-2.494322,72.37836,0.9003527,0.8130006,2.44343,183.1972,2.432247,0.7677526
2019,060,14,00,-1.988541,72.35351,0.900393,0.8130041,2.441728,172.1139,2.432822,0.7671781
2019,060,14,30,-2.074014,72.34787,0.9003015,0.8128614,2.442405,169.6917,2.433115,0.7668852
2019,060,15,00,-2.145046,72.34453,0.9004951,0.8131166,2.443978,170.8056,2.434362,0.765638
2019,060,15,30,-2.564304,72.34679,0.9006476,0.813341,2.44647,171.5778,2.434958,0.7650419
2019,060,16,00,-2.740216,72.33974,0.9010985,0.8139645,2.447816,174.0945,2.435507,0.7644926
2019,060,16,30,-3.382044,72.33447,0.9012111,0.8141677,2.449486,180.7611,2.434274,0.765726
2019,060,17,00,-4.200083,72.33227,0.9014835,0.8145722,2.452767,188.1806,2.433836,0.7661641
2019,060,17,30,-4.610252,72.3319,0.9017588,0.8149043,2.454747,190.6583,2.433943,0.7660568
2019,060,18,00,-5.051333,72.34094,0.9019408,0.8151199,2.456917,192.2972,2.434092,0.7659077
2019,060,18,30,-6.208428,72.36697,0.9013425,0.8145478,2.466439,199.675,2.438247,0.7617531
2019,060,19,00,-6.654076,72.37144,0.8971166,0.8115699,2.474625,218.0667,2.444298,0.7557026
2019,060,19,30,-6.788799,72.38561,0.8920116,0.8069528,2.472158,233.0167,2.441244,0.7587557
2019,060,20,00,-6.925589,72.37105,0.8821,0.8002474,2.30935,216.4194,2.279887,0.9201128
2019,060,20,30,-6.980553,72.33569,0.8899085,0.8058142,2.437872,232.0778,2.406518,0.7934815
2019,060,21,00,-7.005103,72.31867,0.710748,0.6540471,2.389161,250.3667,2.358328,0.8416714
2019,060,21,30,-7.04107,72.32063,0.5386723,0.4766985,2.450769,203.7778,2.418976,0.7810235
2019,060,22,00,-7.156963,72.29074,0.2023656,0.167356,2.43505,193.0639,2.402937,0.7970628
2019,060,22,30,-7.179326,72.26771,0.01746507,0.02015357,2.439614,199.2222,2.407339,0.7926606
2019,060,23,00,-7.419661,72.22327,0.00321069,0.006108847,2.444522,203.8361,2.411093,0.7889065
2019,060,23,30,-7.496299,72.19613,0.002651665,0.005187181,2.44058,200.4806,2.406857,0.7931428
2019,061,00,00,-6.687417,72.14161,0.001907339,0.004015655,2.437772,202.3528,2.407746,0.7922541
2019,061,00,30,-6.107618,72.09714,0.0005918173,0.001439155,2.438053,197.3417,2.410634,0.7893656
2019,061,01,00,-5.102255,72.06346,0.2136899,0.1935439,2.427431,198.1444,2.404651,0.7953493
2019,061,01,30,-5.001472,72.06599,0.8964272,0.8101066,2.418436,197.55,2.396192,0.8038074
2019,061,02,00,-5.17752,72.09617,0.88751,0.8029782,2.41015,199.7139,2.387199,0.8128011
2019,061,02,30,-5.360538,72.10851,0.8573939,0.7818507,2.389661,206.1,2.366096,0.8339038
2019,061,03,00,-5.672281,72.07952,0.793452,0.7198992,2.339611,221.0333,2.315193,0.8848066
2019,061,03,30,-5.863055,72.06097,0.3140822,0.2505548,2.381492,238.8917,2.355794,0.8442061
2019,061,04,00,-5.934477,72.08187,0.06783948,0.04987692,2.349994,214.0417,2.324324,0.8756756
2019,061,04,30,-6.150619,72.10949,0.01589615,0.01325214,2.24825,203.3722,2.222805,0.9771954
2019,061,05,00,-6.214244,72.12028,0.003953039,0.004352352,2.311261,247.6194,2.284816,0.9151838
2019,061,05,30,-6.357717,72.15685,0.0004951464,0.000784102,2.291958,252.875,2.265131,0.9348685
2019,061,06,00,-6.560131,72.17237,1.775813e-05,0.0001049803,2.361,248.4722,2.332476,0.8675237
2019,061,06,30,-6.816492,72.20276,9.83808e-06,4.327126e-05,2.083139,213.4278,2.056978,1.143022
2019,061,07,00,-8.223838,72.231,9.04555e-06,1.865359e-05,2.351219,207.1028,2.315553,0.8844469
2019,061,07,30,-8.493846,72.25471,8.842831e-06,1.764284e-05,2.244483,202.4444,2.209303,0.9906965
2019,061,08,00,-8.009725,72.28975,8.980128e-06,1.371601e-05,2.352764,224.1361,2.318012,0.8819882
2019,061,08,30,-8.20837,72.32433,8.959856e-06,8.848228e-06,2.354517,214.2083,2.318869,0.8811308
2019,061,09,00,-8.232885,72.31639,8.90706e-06,7.867422e-06,2.346847,271.2972,2.311212,0.8887882
2019,061,09,30,-7.883842,72.30417,9.17363e-06,7.833683e-06,2.35773,208.6083,2.323453,0.876547
2019,061,10,00,-6.650907,72.29457,0.0005214931,0.0006740101,2.335972,231.1361,2.307347,0.8926526
2019,061,10,30,-5.884283,72.27026,0.764493,0.6910968,2.218241,275.725,2.194226,1.005774
2019,061,11,00,-6.246987,72.27898,0.8996821,0.8132615,2.343583,224.7417,2.316629,0.8833708
2019,061,11,30,-6.077563,72.25809,0.8975942,0.8114401,2.312805,213.1611,2.286929,0.9130707
2019,061,12,00,-5.214214,72.22565,0.8993639,0.812978,2.296594,196.7,2.274567,0.9254329
2019,061,12,30,-5.261414,72.18105,0.9003693,0.813523,2.297458,194.7639,2.275224,0.9247762
2019,061,13,00,-4.68698,72.12076,0.8996544,0.8129929,2.29688,194.825,2.277088,0.9229115
2019,061,13,30,-4.639605,72.09341,0.8999182,0.8131254,2.296992,195.625,2.2774,0.9226
2019,061,14,00,-5.173769,72.08344,0.8989584,0.8123966,2.298578,180.5889,2.276705,0.9232953
2019,061,14,30,-5.255467,72.06541,0.9005927,0.813753,2.296153,176.0417,2.273956,0.9260439
2019,061,15,00,-5.101281,72.05299,0.900304,0.8136749,2.295153,189.6472,2.273619,0.9263805
2019,061,15,30,-5.625508,72.06058,0.9010471,0.8142686,2.297542,189.3278,2.273759,0.926241
2019,061,16,00,-6.034635,72.04335,0.9009261,0.8142648,2.300253,189.5333,2.274701,0.925299
2019,061,16,30,-6.30896,72.01988,0.9004685,0.813908,2.302992,189.4889,2.27624,0.9237602
2019,061,17,00,-6.80933,71.9982,0.9008813,0.8142923,2.307342,189.6917,2.2784,0.9215998
2019,061,17,30,-7.220003,71.97985,0.9013015,0.814679,2.307233,174.5889,2.276536,0.9234639
2019,061,18,00,-7.816194,71.97567,0.8910342,0.8069016,2.310772,179.2833,2.277469,0.9225305
2019,061,18,30,-8.47787,71.97736,0.8833839,0.8013992,2.311511,183.775,2.275357,0.9246432
2019,061,19,00,-9.358883,71.98096,0.8990125,0.8132017,2.312428,182.2472,2.272466,0.9275334
2019,061,19,30,-9.997111,71.96716,0.8970927,0.8114682,2.313797,203.2861,2.271061,0.9289392
2019,061,20,00,-9.974485,71.95808,0.8936757,0.8101726,2.313061,194.2083,2.270436,0.9295642
2019,061,20,30,-9.947671,71.94793,0.89722,0.8127997,2.309386,192.6472,2.266944,0.9330559
2019,061,21,00,-9.848937,71.94165,0.8941889,0.8096735,2.306989,179.4528,2.265016,0.9349844
2019,061,21,30,-9.733246,71.94139,0.7577766,0.674176,2.305297,185.6917,2.263852,0.936148
